dit,cbo,rfc,ca,moa,ic,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1.0,0.0,33.0,0.0,0.0,0.0,8.0,False,False,0.05075424370974155,False,0.1,False,0.0538623242385659,AdaBoost,AdaBoost,False,0.05387474646677588
1.0,6.0,64.0,2.0,1.0,0.0,12.0,False,False,0.4281450280158639,False,0.2,False,0.34617366407886513,AdaBoost,AdaBoost,False,0.3462796410574979
1.0,13.0,55.0,5.0,2.0,0.0,11.0,False,True,0.8503915833079452,True,0.9,True,0.7694446633733931,AdaBoost,AdaBoost,True,0.7696613331179735
1.0,4.0,36.0,4.0,0.0,0.0,8.0,False,False,0.09753773987914477,False,0.0,False,0.1163260455655102,AdaBoost,AdaBoost,False,0.11624097400825491
5.0,3.0,23.0,0.0,0.0,1.0,1.0,False,False,0.025677548986318303,False,0.0,False,0.060768458144038265,AdaBoost,AdaBoost,False,0.06067292043532679
2.0,9.0,13.0,9.0,0.0,0.0,2.0,False,False,0.07185105249175433,False,0.2,False,0.2598925481024681,AdaBoost,AdaBoost,False,0.25948859224107623
1.0,5.0,6.0,5.0,0.0,1.0,3.0,False,False,0.07529637805227983,False,0.3,False,0.2849634152099911,AdaBoost,AdaBoost,False,0.28494459146166723
2.0,9.0,53.0,0.0,1.0,0.0,3.0,False,False,0.2805595458516193,False,0.0,False,0.09680705708109044,AdaBoost,AdaBoost,False,0.09713845145334743
4.0,3.0,17.0,3.0,0.0,0.0,6.0,False,False,0.015201957033894091,False,0.0,False,0.058309876851979366,AdaBoost,AdaBoost,False,0.058199257280474884
1.0,2.0,9.0,0.0,1.0,0.0,5.0,False,False,0.038367377781069516,False,0.0,False,0.007844410956117487,AdaBoost,AdaBoost,False,0.00790265724762764
3.0,2.0,6.0,1.0,1.0,1.0,1.0,False,False,0.03012143901455949,False,0.0,False,0.0768894943883887,AdaBoost,AdaBoost,False,0.07678776354571619
3.0,4.0,24.0,1.0,0.0,1.0,1.0,False,False,0.050007548544315966,False,0.0,False,0.029757785913436082,AdaBoost,AdaBoost,False,0.02978668268364077
1.0,1.0,27.0,0.0,0.0,0.0,12.0,False,False,0.16528632886885194,False,0.2,False,0.15042649853122714,AdaBoost,AdaBoost,False,0.15047676742021085
1.0,2.0,9.0,1.0,1.0,0.0,5.0,False,False,0.034952674584288544,False,0.0,False,0.01498909200775656,AdaBoost,AdaBoost,False,0.015021934994989732
1.7916029999999998,13.292414,42.810083,0.626504,0.348503,0.0,2.610745,True,True,0.7095753498203884,True,1.0,True,0.9689024228565012,AdaBoost,AdaBoost,True,0.968360489380932
1.0,0.0,17.0,0.0,0.0,0.0,1.0,False,False,0.0239727340486578,False,0.0,False,0.04905169610135676,AdaBoost,AdaBoost,False,0.0489810461126212
1.0602049999999998,13.900595000000001,35.795487,0.078775,0.593986,0.0,1.752521,True,True,0.7002572882033387,True,0.8,True,0.6739144830124637,AdaBoost,AdaBoost,True,0.6740182848359323
5.0,2.0,18.0,0.0,0.0,1.0,1.0,False,False,0.0199996001342314,False,0.0,False,0.0561502870216026,AdaBoost,AdaBoost,False,0.0560541859907153
2.0,4.0,8.0,1.0,0.0,1.0,1.0,False,False,0.06070628327390761,False,0.0,False,0.0436225348443406,AdaBoost,AdaBoost,False,0.043608420921831106
1.0,0.0,33.0,0.0,0.0,0.0,5.0,False,False,0.034409823834139784,False,0.0,False,0.041587582292688816,AdaBoost,AdaBoost,False,0.04155614137418239
2.0,5.0,10.0,2.0,0.0,1.0,1.0,False,False,0.06918979868296334,False,0.0,False,0.05321129343500392,AdaBoost,AdaBoost,False,0.053192960272251115
1.440747,12.446088,35.0,1.0,0.529367,0.0,1.0,True,True,0.6025759328162082,True,0.9,True,0.8742070015804551,AdaBoost,AdaBoost,True,0.873707027349255
2.0,5.0,19.0,0.0,0.0,0.0,2.0,False,False,0.05229760602526004,False,0.2,False,0.09909757343554793,AdaBoost,AdaBoost,False,0.09904377789852747
2.0,4.0,10.0,1.0,0.0,1.0,1.0,False,False,0.06166975210268955,False,0.0,False,0.03557974482423335,AdaBoost,AdaBoost,False,0.0355740862003703
1.0,1.0,25.0,0.0,1.0,0.0,3.0,False,False,0.0350526315898415,False,0.1,False,0.09280001615345401,AdaBoost,AdaBoost,False,0.09268607624220208
2.0,5.0,19.0,1.0,0.0,0.0,1.0,False,False,0.04661533404117816,False,0.0,False,0.0780842053915018,AdaBoost,AdaBoost,False,0.07799130323075844
2.0,3.0,28.0,1.0,0.0,1.0,1.0,False,False,0.06623593558870007,False,0.1,False,0.0947145108413114,AdaBoost,AdaBoost,False,0.09466159571310753
1.0,4.330289,11.112603,3.7906050000000002,0.0,0.0,3.096107,True,False,0.038205240554639135,False,0.0,True,0.5110297813657518,AdaBoost,AdaBoost,True,0.5105839281147357
2.0,0.0,43.0,0.0,0.0,1.0,6.0,False,False,0.12803692314568038,False,0.1,False,0.1246714562431617,AdaBoost,AdaBoost,False,0.12466824410036569
1.2763719999999998,8.598552,21.933191,0.34930700000000003,1.0,0.0,3.0,True,False,0.1247894042989709,True,0.7,True,0.5971229560803636,AdaBoost,AdaBoost,True,0.596205304964546
1.0,20.0,72.0,6.0,3.0,0.0,4.0,False,True,0.6158773320777533,False,0.3,False,0.3962812738694423,AdaBoost,AdaBoost,False,0.39658030834390073
1.0,8.0,47.0,3.0,0.0,0.0,13.0,False,False,0.4331224918038223,False,0.0,False,0.2395058702177791,AdaBoost,AdaBoost,False,0.23970127936335853
1.173136,15.900285,47.011338,1.991266,0.14616700000000002,0.0,1.553344,True,True,0.8694159158289576,True,0.9,True,0.7109926331650874,AdaBoost,AdaBoost,True,0.7110917274376719
1.0,6.0,32.0,3.0,0.0,0.0,7.0,False,False,0.10342339500390853,False,0.0,False,0.1185006617185864,AdaBoost,AdaBoost,False,0.11842702383472371
3.0,5.0,6.0,0.0,0.0,1.0,1.0,False,False,0.04701917662310758,False,0.0,False,0.046084156078009184,AdaBoost,AdaBoost,False,0.046065104968739626
1.0,14.0,29.0,11.0,2.0,0.0,5.0,False,False,0.4560710148676875,False,0.2,False,0.32608032837818296,AdaBoost,AdaBoost,False,0.32622750602851996
1.0,2.0,24.0,1.0,1.0,0.0,5.0,False,False,0.0424837297246552,False,0.0,False,0.08751393069383337,AdaBoost,AdaBoost,False,0.08740697174464374
2.0,6.0,9.0,2.0,0.0,1.0,1.0,False,False,0.06959843651745609,False,0.0,False,0.07381902133130286,AdaBoost,AdaBoost,False,0.07378910455749155
3.0,4.0,27.0,1.0,3.0,1.0,3.0,False,False,0.11184289003940158,False,0.3,False,0.18903944488183336,AdaBoost,AdaBoost,False,0.1889676819503397
1.0,16.0,49.0,4.0,0.0,0.0,3.0,True,True,0.5422304393759283,False,0.5,False,0.4564256701629929,Voting,Voting,True,0.5414915133969131
2.0,3.0,27.0,1.0,0.0,1.0,1.0,False,False,0.05142793995768108,False,0.0,False,0.043860582527311946,AdaBoost,AdaBoost,False,0.043853501509111964
1.0,3.0,13.0,1.0,0.0,0.0,6.0,True,False,0.04331520744763714,False,0.0,False,0.4071162199587217,AdaBoost,AdaBoost,False,0.4064157549048757
1.0,7.0,15.0,2.0,4.0,0.0,1.0,False,True,0.7273754299359347,False,0.3,False,0.3416305192325185,AdaBoost,AdaBoost,False,0.342208287594008
2.0,13.036921000000001,44.521005,0.0,1.0,0.0,1.715705,True,True,0.7168032520144796,True,0.8,True,0.6693338230620083,AdaBoost,AdaBoost,True,0.669455696349145
1.0,1.0,22.0,1.0,0.0,0.0,5.0,False,False,0.031346575285130546,False,0.0,False,0.10163650878744204,AdaBoost,AdaBoost,False,0.1014854919150467
1.0,3.0,11.0,2.0,0.0,0.0,8.0,False,False,0.048700566119825234,False,0.1,False,0.379820372634186,AdaBoost,AdaBoost,False,0.3791881393855498
1.0,11.927339,49.284632,6.5716470000000005,3.2881730000000005,0.0,13.547837,True,True,0.8246766401987132,True,0.9,True,0.8588695346350202,AdaBoost,AdaBoost,True,0.8588343515695842
3.0,6.0,35.0,1.0,3.0,1.0,3.0,False,False,0.20237104780726625,False,0.4,False,0.3832068182063656,AdaBoost,AdaBoost,False,0.3829348566193438
2.0,0.0,4.0,0.0,3.0,0.0,1.0,False,False,0.06864049041285235,False,0.0,False,0.03846449003945061,AdaBoost,AdaBoost,False,0.0384946319215149
3.0,4.0,29.0,1.0,0.0,1.0,6.0,False,False,0.04863725088523932,False,0.1,False,0.16354473686795326,AdaBoost,AdaBoost,False,0.16334033969726777
1.0,16.0,40.0,12.0,1.0,0.0,9.0,False,True,0.8293538492999578,False,0.2,False,0.4517358687452275,AdaBoost,AdaBoost,False,0.45221103088322645
1.0,12.0,25.0,12.0,1.0,0.0,5.0,False,False,0.385886300350651,False,0.3,False,0.3310957005289902,AdaBoost,AdaBoost,False,0.3311669191576749
1.0,16.0,48.0,4.0,0.0,0.0,1.0,False,True,0.534755209263002,False,0.4,False,0.4804360564062602,AdaBoost,AdaBoost,False,0.4804890784423271
2.0,9.0,38.0,0.0,1.0,0.0,3.0,False,False,0.15062014679321936,False,0.2,False,0.10530407687706933,AdaBoost,AdaBoost,False,0.10541443204788778
1.0,1.0,7.0,1.0,0.0,0.0,1.0,False,False,0.02434474590788356,False,0.0,False,0.07080521706585853,AdaBoost,AdaBoost,False,0.07072780295036173
2.0,3.0,32.0,3.0,2.0,0.0,2.0,False,False,0.05734987394297101,False,0.2,False,0.1953774995213164,AdaBoost,AdaBoost,False,0.195166343860712
1.0,1.0,10.0,0.0,0.0,0.0,1.0,False,False,0.027125768223116044,False,0.0,False,0.0131149800549409,AdaBoost,AdaBoost,False,0.013128886541470592
1.0,2.0,31.0,2.0,0.0,0.0,13.0,False,False,0.28454556464940545,False,0.0,False,0.09149990242990268,AdaBoost,AdaBoost,False,0.09175880024192849
2.0,0.0,37.0,0.0,0.0,0.0,2.0,False,False,0.02424876511700187,False,0.1,False,0.26595201256534384,AdaBoost,AdaBoost,False,0.26550667357552077
1.3832870000000002,12.162846,35.0,1.0,1.7254490000000002,0.0,1.0,True,True,0.6897888026360266,True,0.9,True,0.9135683043129456,AdaBoost,AdaBoost,True,0.9132276745483093
1.661721,15.118039999999999,45.225708000000004,0.00715,0.685575,0.0,3.0,True,True,0.8450778850616009,True,0.6,True,0.6093740357876479,AdaBoost,AdaBoost,True,0.6097344513471082
2.0,4.0,27.0,1.0,1.0,1.0,3.0,False,False,0.07083847107524954,False,0.0,False,0.07242198784996716,AdaBoost,AdaBoost,False,0.07239014057331677
1.0,6.0,23.0,2.0,4.0,0.0,2.0,False,False,0.38741567958050815,False,0.1,False,0.2656603144917008,AdaBoost,AdaBoost,False,0.26577704365504995
2.0,10.0,61.0,0.0,1.0,0.0,3.0,False,True,0.7389513362003473,False,0.0,False,0.07731975194627648,AdaBoost,AdaBoost,False,0.07830704205034258
2.0,2.0,4.0,0.0,0.0,0.0,0.0,False,False,0.023058898412526386,False,0.1,False,0.14576356643894614,AdaBoost,AdaBoost,False,0.14559058030074404
2.0,2.0,4.0,0.0,0.0,0.0,0.0,False,False,0.023058898412526386,False,0.1,False,0.14576356643894614,AdaBoost,AdaBoost,False,0.14559058030074404
1.0,3.0,5.0,1.0,2.0,0.0,1.0,False,False,0.04677354438972992,False,0.1,False,0.10136909649447916,AdaBoost,AdaBoost,False,0.10130068753468714
4.0,0.0,8.0,0.0,1.0,0.0,2.0,False,False,0.008481410623205248,False,0.0,False,0.03682707497803943,AdaBoost,AdaBoost,False,0.03676759305080896
2.0,3.0,8.0,1.0,0.0,1.0,1.0,False,False,0.04268301909187016,False,0.0,False,0.03412187145842451,AdaBoost,AdaBoost,False,0.03411074946506385
2.0,5.0,8.0,0.0,0.0,0.0,1.0,False,False,0.04298059630545865,False,0.0,False,0.013350076859425951,AdaBoost,AdaBoost,False,0.013347737282314203
1.0,1.0,17.0,0.0,0.0,0.0,1.0,False,False,0.028792619989010573,False,0.0,False,0.028980648650186982,AdaBoost,AdaBoost,False,0.02896816905262712
2.0,12.265135,44.928764,0.0,1.0,0.0,2.173291,True,True,0.6783637697670981,True,0.7,True,0.7474232515346441,AdaBoost,AdaBoost,True,0.7472985303534406
1.0,6.0,15.0,6.0,0.0,0.0,1.0,False,False,0.049594511797160463,False,0.0,False,0.2308224226628685,AdaBoost,AdaBoost,False,0.2304442996470401
2.0,10.0,55.0,0.0,1.0,0.0,3.0,False,True,0.6752642808569561,False,0.0,False,0.07494767307805167,AdaBoost,AdaBoost,False,0.0758366043615772
3.0,4.0,7.0,1.0,0.0,1.0,1.0,False,False,0.03590705382532492,False,0.0,False,0.017614525739496418,AdaBoost,AdaBoost,False,0.01761323936028482
3.0,4.0,7.0,1.0,0.0,1.0,1.0,False,False,0.03590705382532492,False,0.0,False,0.017614525739496418,AdaBoost,AdaBoost,False,0.01761323936028482
2.0,11.0,41.0,0.0,1.0,0.0,1.0,True,False,0.2339179133050441,False,0.4,False,0.4768347716766861,AdaBoost,AdaBoost,False,0.4766142611607751
1.0,12.0,1.0,10.0,0.0,0.0,1.0,False,False,0.2379543791634277,False,0.0,False,0.03945396883068754,AdaBoost,AdaBoost,False,0.03974391079424297
2.0,2.0,20.0,1.0,0.0,1.0,1.0,False,False,0.03943552976182315,False,0.1,False,0.07424078913706847,AdaBoost,AdaBoost,False,0.07419796962409014
1.0,6.0,18.0,1.0,2.0,0.0,11.0,False,False,0.3260988258524958,False,0.1,False,0.11916569617990982,AdaBoost,AdaBoost,False,0.11947594714369668
1.0,13.0,11.0,11.0,0.0,0.0,1.0,False,False,0.3218083310152269,False,0.0,False,0.12542706274364565,AdaBoost,AdaBoost,False,0.12567598776518651
2.0,6.0,20.0,1.0,1.0,0.0,6.0,False,False,0.06936124175209236,False,0.2,False,0.10033751018337124,AdaBoost,AdaBoost,False,0.10033208601308176
1.0,1.0,9.0,1.0,0.0,0.0,1.0,False,False,0.024719470327851573,False,0.0,False,0.05944969132423776,AdaBoost,AdaBoost,False,0.05938888074369033
1.0,5.062017,4.764099,2.337768,0.832742,0.0,0.8900040000000001,True,False,0.3826867975001344,False,0.2,False,0.3411695973789173,AdaBoost,AdaBoost,False,0.3411788306817
2.0,14.0,45.0,0.0,1.0,0.0,3.0,True,True,0.7857415703101474,False,0.4,False,0.4924472725389751,Voting,AdaBoost,False,0.6223962531728522
1.0,3.0,15.0,1.0,0.0,0.0,1.0,False,False,0.0380344192388506,False,0.0,False,0.17367224025628944,AdaBoost,AdaBoost,False,0.1733976171545731
1.0,1.0,13.0,1.0,2.0,0.0,7.0,False,False,0.06179772249424356,False,0.1,False,0.04095288517828639,AdaBoost,AdaBoost,False,0.041010373006353996
2.0,9.0,10.0,8.0,0.0,0.0,3.0,False,False,0.08027738600665375,False,0.0,False,0.2257069179230657,AdaBoost,AdaBoost,False,0.22538516888848675
3.0,3.0,10.0,3.0,0.0,1.0,1.0,False,False,0.025350072455008005,False,0.0,False,0.011322700335076432,AdaBoost,AdaBoost,False,0.011329698581914254
4.0,0.0,8.0,0.0,0.0,0.0,0.0,False,False,0.007838434689825188,False,0.2,False,0.04897744088895215,AdaBoost,AdaBoost,False,0.04897815417913906
4.0,0.0,8.0,0.0,0.0,0.0,0.0,False,False,0.007838434689825188,False,0.2,False,0.04897744088895215,AdaBoost,AdaBoost,False,0.04897815417913906
1.0,5.0,38.0,4.0,0.0,0.0,12.0,False,False,0.33158650477579804,False,0.1,False,0.05817727617801144,AdaBoost,AdaBoost,False,0.05861690713023328
2.0,9.0,34.0,0.0,2.0,0.0,1.0,False,False,0.19005291929433374,False,0.2,False,0.4068284229600335,AdaBoost,AdaBoost,False,0.4064050214666181
3.0,4.0,32.0,2.0,0.0,0.0,1.0,False,False,0.01663184731277411,False,0.0,False,0.08136415235915721,AdaBoost,AdaBoost,False,0.08126415299238615
1.0,7.0,38.0,5.0,1.0,0.0,4.0,False,False,0.1256172176957064,False,0.1,False,0.0529363613052502,AdaBoost,AdaBoost,False,0.05303870181730819
2.0,7.0,8.0,3.0,0.0,0.0,1.0,False,False,0.04598975957267702,False,0.1,False,0.13298262736826622,AdaBoost,AdaBoost,False,0.13297353174236867
1.0,14.0,38.0,7.0,3.0,0.0,1.0,False,False,0.47964227054730296,False,0.3,False,0.2397795875133065,AdaBoost,AdaBoost,False,0.24009661331416352
2.0,12.0,6.0,11.0,1.0,0.0,1.0,False,False,0.22843312828839604,False,0.4,False,0.3199857402436184,AdaBoost,AdaBoost,False,0.3198873662372648
4.0,0.0,4.0,0.0,0.0,0.0,0.0,False,False,0.004382968853647236,False,0.0,False,0.11419340074072608,AdaBoost,AdaBoost,False,0.11402869424938396
1.0,5.0,75.0,0.0,1.0,0.0,7.0,False,False,0.40867407861445504,False,0.0,False,0.015469525203404328,AdaBoost,AdaBoost,False,0.015964069138294405
1.0,7.0,21.0,2.0,3.0,0.0,1.0,False,False,0.2054245304464338,False,0.0,False,0.08601930534550133,AdaBoost,AdaBoost,False,0.08615100200495332
3.0,4.0,27.0,0.0,0.0,1.0,1.0,False,False,0.038229352871856366,False,0.0,False,0.03164957969617265,AdaBoost,AdaBoost,False,0.03165089213581802
1.158787,14.952188,46.694765999999994,1.897476,0.809488,0.0,2.6877880000000003,True,True,0.8554140922256646,True,1.0,True,0.8916450165542622,AdaBoost,AdaBoost,True,0.8916325333637886
2.0,3.0,11.0,2.0,1.0,1.0,1.0,False,False,0.039097551226442484,False,0.0,False,0.01864696797109995,AdaBoost,AdaBoost,False,0.01865519470111845
2.0,3.0,20.0,3.0,0.0,0.0,3.0,False,False,0.021654249664210826,False,0.0,False,0.1434853876266418,AdaBoost,AdaBoost,False,0.14329871199157226
1.0,7.0,24.0,7.0,0.0,0.0,4.0,False,False,0.07637614329545929,False,0.1,False,0.2587542984214174,AdaBoost,AdaBoost,False,0.25848733364071197
1.0,0.9794299999999999,7.406436,4.530078,0.0,0.0,0.306289,True,False,0.34873614420606724,True,0.9,True,0.5511743099953139,AdaBoost,AdaBoost,True,0.5509917830864427
3.0,1.0,15.0,1.0,0.0,0.0,1.0,False,False,0.008612363467249614,False,0.2,False,0.1027898110159317,AdaBoost,AdaBoost,False,0.10269170528932509
1.0,0.0,15.0,0.0,0.0,0.0,1.0,False,False,0.02101088752683426,False,0.0,False,0.06433958789577574,AdaBoost,AdaBoost,False,0.0642703419322122
4.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,0.01351735269099025,False,0.0,False,0.06569781752708115,AdaBoost,AdaBoost,False,0.06565535642993535
4.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,0.01351735269099025,False,0.0,False,0.06569781752708115,AdaBoost,AdaBoost,False,0.06565535642993535
4.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,0.01351735269099025,False,0.0,False,0.06569781752708115,AdaBoost,AdaBoost,False,0.06565535642993535
4.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,0.01351735269099025,False,0.0,False,0.06569781752708115,AdaBoost,AdaBoost,False,0.06565535642993535
4.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,0.01351735269099025,False,0.0,False,0.06569781752708115,AdaBoost,AdaBoost,False,0.06565535642993535
1.0,2.0,13.0,1.0,1.0,0.0,5.0,False,False,0.03674121759295651,False,0.2,False,0.20915471992312915,AdaBoost,AdaBoost,False,0.2089474204664731
1.0,4.0,22.0,4.0,0.0,0.0,1.0,False,False,0.03517348067862646,False,0.1,False,0.18082028510598447,AdaBoost,AdaBoost,False,0.18061876677040423
1.0,2.0,13.0,0.0,0.0,0.0,6.0,False,False,0.37504581273045895,False,0.1,False,0.3991073893233463,AdaBoost,AdaBoost,False,0.39901035266280077
2.0,2.0,4.0,2.0,0.0,0.0,2.0,False,False,0.016802659004739103,False,0.0,False,0.2051993192175693,AdaBoost,AdaBoost,False,0.2050438397896261
2.0,12.073615,43.340557000000004,0.0,1.0,0.0,2.335886,True,True,0.6391902322999135,True,0.9,True,0.8756146821294085,AdaBoost,AdaBoost,True,0.8755802827729596
1.328619,4.367032,29.842375,1.337544,0.918773,0.050178,1.221516,True,False,0.3850079547543507,False,0.4,True,0.5791077396345882,AdaBoost,AdaBoost,True,0.5788357663540079
1.0,7.0,60.0,1.0,1.0,0.0,11.0,False,False,0.44387701491503706,False,0.2,False,0.12716375779332886,AdaBoost,AdaBoost,False,0.1275808510925587
4.0,2.0,4.0,1.0,0.0,0.0,0.0,True,False,0.006233036658672518,False,0.3,False,0.30064038075724764,AdaBoost,AdaBoost,False,0.30033417477642055
1.76043,16.416251000000006,88.914408,3.8734260000000003,2.7099439999999997,0.03829,9.720872,True,True,0.914210768919948,True,0.8,True,0.8049894246685757,AdaBoost,AdaBoost,True,0.8051268088531512
4.0,3.0,3.0,1.0,0.0,0.0,1.0,False,False,0.008277763621565688,False,0.0,False,0.025651479687302525,AdaBoost,AdaBoost,False,0.025628091209990187
4.0,3.0,3.0,1.0,0.0,0.0,1.0,False,False,0.008277763621565688,False,0.0,False,0.025651479687302525,AdaBoost,AdaBoost,False,0.025628091209990187
1.0,12.0,11.0,10.0,0.0,0.0,1.0,False,False,0.2232346328100742,False,0.0,False,0.05517371937783922,AdaBoost,AdaBoost,False,0.055373654270896695
2.0,1.0,2.0,0.0,0.0,0.0,0.0,False,False,0.015520076602104298,False,0.031932773109243695,False,0.3745107194623968,AdaBoost,AdaBoost,False,0.37401124684335374
3.0,3.0,30.0,0.0,1.0,1.0,1.0,False,False,0.03120978096313588,False,0.0,False,0.08204503970716456,AdaBoost,AdaBoost,False,0.08196258102498764
1.0,2.0,5.0,1.0,1.0,0.0,1.0,False,False,0.02899695644297657,False,0.0,False,0.0764777141447393,AdaBoost,AdaBoost,False,0.0764251137788667
1.0,5.0,22.0,1.0,1.0,0.0,4.0,False,False,0.06892410600026189,False,0.0,False,0.15152974351780088,AdaBoost,AdaBoost,False,0.15139156864485032
1.0,4.0,28.0,2.0,0.0,0.0,7.0,False,False,0.06767444417563452,False,0.0,False,0.10268224787580332,AdaBoost,AdaBoost,False,0.10261523191704539
1.0,9.0,36.0,1.0,0.0,0.0,1.0,False,False,0.14995497232475805,False,0.0,False,0.4225015239544013,AdaBoost,AdaBoost,False,0.422061635334837
1.0,10.0,1.0,9.0,0.0,0.0,1.0,False,False,0.1210520634608826,False,0.0,False,0.0222264637714406,AdaBoost,AdaBoost,False,0.022344778920218893
1.0,2.0,21.0,2.0,0.0,0.0,7.0,False,False,0.04055521568303247,False,0.0,False,0.107064255116612,AdaBoost,AdaBoost,False,0.10695646878649176
2.0,2.0,4.0,1.0,0.0,0.0,1.0,False,False,0.01805269643015199,False,0.0,False,0.16944528552433052,AdaBoost,AdaBoost,False,0.1693128904521436
2.0,2.0,4.0,1.0,0.0,0.0,1.0,False,False,0.01805269643015199,False,0.0,False,0.16944528552433052,AdaBoost,AdaBoost,False,0.1693128904521436
2.0,2.0,4.0,1.0,0.0,0.0,1.0,False,False,0.01805269643015199,False,0.0,False,0.16944528552433052,AdaBoost,AdaBoost,False,0.1693128904521436
2.0,4.0,23.0,1.0,0.0,1.0,1.0,False,False,0.05519240747958218,False,0.0,False,0.05507330607043051,AdaBoost,AdaBoost,False,0.05506116984947446
2.0,4.0,23.0,1.0,0.0,1.0,1.0,False,False,0.05519240747958218,False,0.0,False,0.05507330607043051,AdaBoost,AdaBoost,False,0.05506116984947446
2.0,4.0,23.0,1.0,0.0,1.0,1.0,False,False,0.05519240747958218,False,0.0,False,0.05507330607043051,AdaBoost,AdaBoost,False,0.05506116984947446
1.0,5.0,16.0,1.0,0.0,0.0,5.0,False,False,0.067311518817757,False,0.0,False,0.07397035355465252,AdaBoost,AdaBoost,False,0.07394538683962633
2.649923,2.3396220000000003,8.283046,1.8751970000000002,0.512908,0.0,0.302198,True,False,0.3454826779834981,True,0.7,True,0.5377049884915469,AdaBoost,AdaBoost,True,0.537492660134716
2.0,12.0,35.0,1.0,2.0,0.0,1.0,True,True,0.6439189260681362,True,0.7,False,0.4240340645045351,AdaBoost,AdaBoost,False,0.4243746191796451
2.0,9.0,13.0,8.0,0.0,0.0,5.0,False,False,0.4227792646681289,False,0.1,False,0.18936536690739544,AdaBoost,AdaBoost,False,0.18963995108856613
2.0,9.0,33.0,0.0,1.0,0.0,3.0,False,False,0.12910093996493754,False,0.0,False,0.11354890394993065,AdaBoost,AdaBoost,False,0.11354325794748983
1.0,2.0,23.0,1.0,1.0,0.0,2.0,False,False,0.03321621166352185,False,0.0,False,0.17072633529791545,AdaBoost,AdaBoost,False,0.17051757773307857
2.0,0.0,20.0,0.0,2.0,0.0,2.0,False,False,0.3528884950962841,False,0.1,False,0.019723495112339656,AdaBoost,AdaBoost,False,0.020163573706888538
2.0,10.0,15.0,1.0,0.0,0.0,1.0,False,False,0.107595040434129,True,0.6,False,0.4045155428419481,AdaBoost,AdaBoost,False,0.404185646769193
1.0,2.829599,22.312317999999998,1.0,1.0,0.0,2.397088,True,False,0.3735318156243554,False,0.0,False,0.4522983620746632,AdaBoost,AdaBoost,False,0.4521018493734993
1.0,2.0,28.0,1.0,1.0,0.0,2.0,True,False,0.3683306308135208,False,0.0,False,0.14768075174578665,AdaBoost,AdaBoost,False,0.1479280101260074
3.0,2.0,22.0,1.0,1.0,1.0,2.0,False,False,0.022002033716816898,False,0.0,False,0.10303521325937316,AdaBoost,AdaBoost,False,0.1029102613603107
3.0,3.0,24.0,1.0,0.0,1.0,3.0,False,False,0.028849820984269667,False,0.0,False,0.05127785991019405,AdaBoost,AdaBoost,False,0.051237983311897904
1.0,5.0,25.0,0.0,1.0,0.0,7.0,False,False,0.09833761791635087,False,0.0,False,0.01278349290592729,AdaBoost,AdaBoost,False,0.012889004929827074
2.6265970000000003,12.211169,27.744048,0.6975180000000001,0.0,0.161886,1.0,True,False,0.4759516631899286,True,0.8,True,0.7445605084201291,AdaBoost,AdaBoost,True,0.7442328741039482
2.0,7.0,33.0,2.0,1.0,0.0,8.0,False,False,0.1396993274208228,False,0.0,False,0.14301200306097742,AdaBoost,AdaBoost,False,0.14297595641699434
1.0,0.0,8.0,0.0,0.0,0.0,0.0,False,False,0.019674028574746087,False,0.23,False,0.13905536944678526,AdaBoost,AdaBoost,False,0.1389244177936721
1.641301,1.229383,3.473066,0.8342430000000001,0.0,0.0,0.0,True,False,0.3527109470626019,True,0.6,True,0.8315713807504018,AdaBoost,AdaBoost,True,0.8309204637392266
2.0,3.0,8.0,3.0,0.0,0.0,3.0,False,False,0.02064800675512253,False,0.0,False,0.17377016135161455,AdaBoost,AdaBoost,False,0.1736655248132577
2.831409,8.989939,22.097622,0.481513,0.20683200000000002,0.5501520000000001,2.9427849999999998,True,False,0.4261878825100071,True,0.9,True,0.7154763782736062,AdaBoost,AdaBoost,True,0.7150981344072931
1.0,11.0,7.0,10.0,1.0,0.0,1.0,False,False,0.21024009481044456,False,0.0,False,0.2476505783350585,AdaBoost,AdaBoost,False,0.2475517366696192
1.0,3.0,27.0,1.0,0.0,0.0,6.0,False,False,0.050538152134794984,False,0.2,True,0.5110454240500444,AdaBoost,AdaBoost,True,0.510333418607525
2.0,2.0,21.0,1.0,1.0,0.0,3.0,False,False,0.024428846225533662,False,0.2,False,0.2457630395475704,AdaBoost,AdaBoost,False,0.24544917671594949
3.0,3.0,24.0,0.0,1.0,1.0,1.0,False,False,0.031674218462016984,False,0.0,False,0.0387957792336579,AdaBoost,AdaBoost,False,0.03877855535517891
1.0,1.0,16.0,1.0,0.0,0.0,5.0,False,False,0.02774399593862176,False,0.3,False,0.20249598368117647,AdaBoost,AdaBoost,False,0.2022648471305686
