dit,ca,ce,lcom3,loc,moa,ic,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2.0,1.0,10.0,2.0,149.0,0.0,1.0,False,False,0.17333445227657793,False,0.0,False,0.07961267027572964,RandomForest,RandomForest,False,6.417412477717367e-05
3.9396129999999996,4.274108,11.215314,0.8272290000000001,339.650505,0.557422,0.0,True,True,0.7843780191016441,True,1.0,True,0.9162549976695844,RandomForest,RandomForest,True,0.9999201083603739
1.0,9.0,11.0,0.685185,207.0,2.0,0.0,False,False,0.2119803026785366,False,0.2,False,0.2367964544240017,RandomForest,RandomForest,False,0.2000044612605952
2.0,0.0,4.0,0.0,44.0,0.0,0.0,False,False,0.07164572800520763,False,0.0,False,0.04627567840350103,RandomForest,RandomForest,False,2.6462048230985634e-05
4.988385,9.16895,18.47181,0.795343,415.318018,1.3459729999999999,0.052844,True,True,0.9160412659602758,True,1.0,True,0.9305246984393198,RandomForest,RandomForest,True,0.9999688742270337
2.0,1.0,5.0,1.0,32.0,0.0,0.0,False,False,0.2216098042160344,False,0.0,False,0.12013211672880733,RandomForest,RandomForest,False,8.185153410561171e-05
3.449875,0.9857290000000001,13.520709,1.953097,242.123297,0.322,0.0,True,True,0.9270510825793362,True,1.0,True,0.7392300544637092,RandomForest,RandomForest,True,0.9999728412511572
7.0,4.0,10.0,0.740741,403.0,2.0,0.0,False,False,0.4532832888943834,False,0.3,False,0.19677321366094488,RandomForest,RandomForest,False,0.30005652444497294
4.793366000000002,9.588485,16.022486999999998,0.7143579999999999,564.991516,2.035582,0.8675379999999999,True,True,0.5735784763459669,True,1.0,True,0.9565988243885272,RandomForest,RandomForest,True,0.9998425104623447
1.0,1.0,2.0,0.0,12.0,1.0,0.0,False,False,0.03786363149504538,False,0.0,False,0.09298636597100204,RandomForest,RandomForest,False,1.4060283272335392e-05
6.0,6.0,3.0,2.0,46.0,0.0,0.0,False,False,0.3328149152752653,False,0.0,False,0.253722805613151,RandomForest,RandomForest,False,0.00012311071202806816
5.0,1.0,10.0,2.0,23.0,0.0,0.0,False,True,0.5423915256426747,False,0.3,False,0.12251494438784814,RandomForest,RandomForest,False,0.3000895300679607
1.0,2.0,6.0,0.0,248.0,0.0,0.0,False,False,0.09094412052979456,False,0.0,False,0.02268712419908533,RandomForest,RandomForest,False,3.36047459583578e-05
2.0,6.0,5.0,0.721154,400.0,1.0,0.0,False,False,0.18783034109568172,False,0.1,False,0.24926526988903844,RandomForest,RandomForest,False,0.10003263083997066
3.536039,0.606953,15.145209,1.9318650000000002,262.130201,0.30557199999999995,0.0,True,True,0.949330190799718,True,0.9,True,0.8055477665227093,RandomForest,RandomForest,True,0.9000181818193213
6.0,3.0,6.0,0.8,203.0,2.0,0.0,False,False,0.28267643590868785,False,0.0,False,0.2782323875945128,RandomForest,RandomForest,False,0.00010457794925041175
5.0,4.0,9.0,0.7,139.0,3.0,0.0,False,True,0.5743470134359593,False,0.3,False,0.26321890921902924,RandomForest,RandomForest,False,0.30010130561503734
1.0,16.0,0.0,1.0,160.0,0.0,0.0,False,False,0.03706820097584418,False,0.0,False,0.05260977083590857,RandomForest,RandomForest,False,1.3739290709151765e-05
1.806991,0.772632,9.720527,1.0829229999999999,152.66056799999996,2.655884,0.61406,True,False,0.4814223627963068,True,0.6,True,0.5367353529752755,RandomForest,RandomForest,True,0.5999561355832436
3.4283349999999997,8.896825,11.558931,0.666693,663.543406,0.226737,0.0,True,True,0.7826571387893031,True,0.8,True,0.8578030694237122,RandomForest,RandomForest,True,0.7999936382526199
5.694814,9.638557,19.733665,0.80911,545.279304,2.347955,0.19864400000000002,True,True,0.9228298765210412,True,1.0,True,0.9481870603518306,RandomForest,RandomForest,True,0.9999714545953732
5.0,4.0,5.0,0.9305559999999999,158.0,3.0,1.0,False,False,0.02111067077933328,False,0.1,False,0.4126193856271797,RandomForest,RandomForest,False,0.09997114338526934
4.0,1.0,5.0,0.0,31.0,1.0,0.0,False,False,0.09844735745527318,False,0.0,False,0.1702681293247529,RandomForest,RandomForest,False,3.6501545855547315e-05
1.0,1.0,3.0,0.0,59.0,1.0,0.0,False,False,0.045824632350189465,False,0.0,False,0.029463231845093363,RandomForest,RandomForest,False,1.4086932424395807e-05
1.0,15.0,6.0,0.22222199999999998,191.0,0.0,0.0,False,False,0.03477550194789646,False,0.1,False,0.06459163575713231,RandomForest,RandomForest,False,0.09998083183915661
1.0,11.0,8.0,0.647059,687.0,0.0,0.0,True,False,0.2560838703019932,False,0.1,False,0.3922913344219012,RandomForest,RandomForest,False,0.10004591951440775
1.0,8.0,22.0,0.842424,734.0,3.0,0.0,False,True,0.6262614251535479,False,0.0,False,0.34361563432764275,RandomForest,RandomForest,False,0.00018385399568981826
1.833588,3.7590230000000004,11.768336999999999,1.298649,290.44800699999996,0.651497,0.0,True,True,0.8206436837535135,True,1.0,True,0.8893052108188659,RandomForest,RandomForest,True,0.9999473194935609
2.0,4.0,6.0,0.666667,37.0,0.0,0.0,False,False,0.16553053416847496,False,0.0,False,0.11030484741033356,RandomForest,RandomForest,False,4.8662757100756175e-05
2.0,1.0,2.0,2.0,5.0,0.0,0.0,False,False,0.2367749308230189,False,0.0,False,0.014111121882257766,RandomForest,RandomForest,False,6.955476774528085e-05
2.0,1.0,2.0,2.0,5.0,0.0,0.0,False,False,0.2367749308230189,False,0.0,False,0.014111121882257766,RandomForest,RandomForest,False,6.955476774528085e-05
1.0,1.0,1.0,0.229167,498.0,0.0,0.0,False,False,0.07816524864204981,False,0.0,False,0.038699770942913096,RandomForest,RandomForest,False,2.2927806148636827e-05
2.0,2.0,4.0,0.92,256.0,0.0,1.0,False,False,0.032087101376944725,False,0.0,False,0.0891745418107651,RandomForest,RandomForest,False,9.45511417199274e-06
5.417147,9.776027000000001,12.279173,0.690925,572.93349,0.28055399999999997,0.7255159999999999,True,True,0.5706523137914318,True,1.0,True,0.9061816120051852,RandomForest,RandomForest,True,0.9998739888943355
1.0,12.0,3.0,1.0,16.0,2.0,0.0,False,False,0.06597556457588467,False,0.0,False,0.038509904552319014,RandomForest,RandomForest,False,1.9396438017270084e-05
4.8620800000000015,7.473753,16.259793,0.7696729999999999,384.460873,0.6028100000000001,0.19506300000000001,True,True,0.8657890671135537,True,1.0,True,0.9564524554230842,RandomForest,RandomForest,True,0.9999605947942438
2.0,3.0,2.0,0.333333,281.0,0.0,1.0,False,False,0.01030477817042925,False,0.0,False,0.03015815623529728,RandomForest,RandomForest,False,3.0382413326303128e-06
2.0,3.0,2.0,2.0,5.0,0.0,0.0,False,False,0.21833186645731129,False,0.0,False,0.01730664888438731,RandomForest,RandomForest,False,6.4030770153068e-05
5.608823,4.726026,16.532355,1.0915620000000001,546.174703,2.290852,0.883602,True,True,0.7395325350936856,True,1.0,True,0.8667119452176334,RandomForest,RandomForest,True,0.9999234893824408
2.0,1.0,1.0,0.805556,115.0,0.0,0.0,False,False,0.11034031271345712,False,0.0,False,0.01965429247337428,RandomForest,RandomForest,False,3.231642666306436e-05
2.0,3.0,1.0,1.0,10.0,0.0,0.0,False,False,0.11697859332626792,False,0.0,False,0.0215472585253133,RandomForest,RandomForest,False,3.427162868452849e-05
1.0,5.0,5.0,0.75,182.0,2.0,0.0,False,False,0.12826693470987752,False,0.1,False,0.20764287210635507,RandomForest,RandomForest,False,0.10000834464226555
2.0,1.0,7.0,1.0,80.0,0.0,0.0,False,False,0.28331513980076617,False,0.0,False,0.1134920871499018,RandomForest,RandomForest,False,8.338745747207336e-05
1.0,2.0,10.0,2.0,157.0,0.0,0.0,False,False,0.4783700478686648,False,0.0,False,0.0841615081125186,RandomForest,RandomForest,False,0.00014033530428104085
5.749837,9.782409,20.079406,0.810755,553.324072,2.516436,0.681757,True,True,0.8485473073372111,True,1.0,True,0.9809862955015208,RandomForest,RandomForest,True,0.9999556036893581
2.0,2.0,13.0,2.0,119.0,0.0,1.0,False,False,0.267501126842618,False,0.0,False,0.09867270477512594,RandomForest,RandomForest,False,7.8639692985246e-05
6.0,8.0,2.0,0.28571399999999997,105.0,0.0,1.0,False,False,0.006400170402381293,False,0.0,False,0.00991949163371915,RandomForest,RandomForest,False,1.8826490383535505e-06
2.0,1.0,11.0,0.625,221.0,0.0,1.0,False,False,0.10802764061561836,False,0.0,False,0.035821602215509875,RandomForest,RandomForest,False,3.1657525181733624e-05
2.0,3.0,9.0,2.0,190.0,0.0,1.0,False,False,0.1616830725790697,False,0.0,False,0.14814561716096306,RandomForest,RandomForest,False,4.7471391206738695e-05
2.0,1.0,5.0,0.5,97.0,0.0,0.0,False,False,0.1419544098564451,False,0.0,False,0.03605855611655853,RandomForest,RandomForest,False,4.167206575193258e-05
2.0,1.0,2.0,0.6190479999999999,366.0,0.0,0.0,False,False,0.1324006056460841,False,0.0,False,0.050844152525334384,RandomForest,RandomForest,False,3.882338850755515e-05
1.0,6.0,1.0,2.0,193.0,0.0,0.0,False,False,0.1663014333601913,False,0.1,False,0.07974105122569683,RandomForest,RandomForest,False,0.10001944930637385
1.0,14.0,2.0,2.0,1.0,0.0,0.0,False,False,0.08752215151933307,False,0.0,False,0.014440539604895646,RandomForest,RandomForest,False,2.567650871947912e-05
5.064754,7.1960380000000015,18.48162,0.712516,414.48670899999996,1.063442,0.039593,True,True,0.9212575494891528,True,0.9,True,0.7693513402815131,RandomForest,RandomForest,True,0.9000061660944106
3.0,2.0,0.0,2.0,5.0,0.0,0.0,False,False,0.190969450302971,False,0.0,False,0.01190514549998395,RandomForest,RandomForest,False,5.593497458630025e-05
1.0,1.0,2.0,0.75,42.0,0.0,0.0,False,False,0.1045784468060904,False,0.0,False,0.02528533171035444,RandomForest,RandomForest,False,3.071741788556141e-05
2.0,5.0,2.0,0.0,29.0,0.0,1.0,False,False,0.004852540945106182,False,0.0,False,0.008732137266761517,RandomForest,RandomForest,False,1.4280458119043783e-06
3.129952,10.514144,17.185573,0.7963939999999999,557.525502,1.896349,0.42646300000000004,True,True,0.8164553792191628,True,1.0,True,0.9678168825507166,RandomForest,RandomForest,True,0.9999461780342821
4.025822,0.11431199999999996,10.031622,1.5854629999999998,307.264129,2.427539,0.52362,True,True,0.7168492366899896,True,0.9,True,0.8971260204195179,RandomForest,RandomForest,True,0.8999463075758429
1.0,6.0,3.0,0.35897399999999996,378.0,1.0,0.0,False,False,0.08062557869358743,False,0.0,False,0.04117617780575453,RandomForest,RandomForest,False,2.3727473080439848e-05
1.0,1.0,0.0,0.75,437.0,0.0,0.0,False,False,0.11877494611807875,False,0.0,False,0.03868623877025544,RandomForest,RandomForest,False,3.482396653224802e-05
4.849658,8.060921,14.313525,0.656032,607.97807,0.22502199999999997,0.0,True,True,0.8472292608575449,True,1.0,True,0.8353860771136813,RandomForest,RandomForest,True,0.9999551259013046
3.98976,9.418261,10.254613,0.678238,571.902601,2.184544,0.319875,True,True,0.6197003558003337,True,0.6,True,0.7822822475764992,RandomForest,RandomForest,True,0.6000058798101112
3.334052,9.941238,9.168125999999999,0.6713100000000001,670.9353610000003,0.253472,0.0,True,True,0.6711009807012912,True,0.9,True,0.7922788694881053,RandomForest,RandomForest,True,0.8999328157358422
2.0,10.0,10.0,0.8125,288.0,0.0,0.0,False,False,0.2650522347559205,False,0.2,False,0.3462758974128218,RandomForest,RandomForest,False,0.2000191494835554
1.0,3.0,8.0,0.533333,515.0,0.0,0.0,False,False,0.2769747974558283,False,0.0,False,0.08124334855822209,RandomForest,RandomForest,False,8.150257960968374e-05
2.0,3.0,10.0,1.0,123.0,1.0,1.0,False,False,0.0899378055644723,False,0.1,False,0.1564109384071021,RandomForest,RandomForest,False,0.09999707921142617
2.0,3.0,2.0,0.0,36.0,0.0,1.0,False,False,0.006038744894234682,False,0.0,False,0.007217318335381909,RandomForest,RandomForest,False,1.776249631277978e-06
1.0,1.0,4.0,0.666667,82.0,0.0,0.0,False,False,0.422130742133223,False,0.0,False,0.031415141156612036,RandomForest,RandomForest,False,0.00012403377074550305
5.318474,9.101705,19.332403,0.81019,439.76357300000006,1.552689,0.680292,True,True,0.8358277779871037,True,1.0,True,0.9756126872273648,RandomForest,RandomForest,True,0.9999518109911328
5.451403,10.194221,19.628463,0.790904,639.458178,2.279404,0.9991680000000001,True,False,0.3640912174018517,False,0.3,True,0.6871918289579518,AdaBoost,AdaBoost,True,0.6571748403534611
3.0,9.0,0.0,2.0,9.0,0.0,0.0,False,False,0.1363177583854465,False,0.0,False,0.05610351393711265,RandomForest,RandomForest,False,3.2804391773617426e-05
2.0,1.0,4.0,0.5,94.0,0.0,1.0,False,False,0.02245196874034693,False,0.0,False,0.041417629938958485,RandomForest,RandomForest,False,5.407238295059009e-06
4.0,2.0,1.0,2.0,5.0,0.0,0.0,False,False,0.23706696105445765,False,0.0,False,0.04773547658184611,RandomForest,RandomForest,False,5.695500490612728e-05
1.0,10.0,2.0,2.0,16.0,1.0,0.0,False,False,0.13805938960135347,False,0.0,False,0.06212829516462565,RandomForest,RandomForest,False,3.322354691009493e-05
1.0,0.0,7.0,0.666667,235.0,1.0,0.0,False,True,0.5445587382593139,False,0.2847457627118644,False,0.2317852341393531,RandomForest,RandomForest,False,0.2848081381786438
2.1635720000000003,4.385562999999999,9.901516,1.192134,134.44521799999998,0.642135,0.324846,True,True,0.6575884246407294,True,0.7,True,0.9126947068975892,RandomForest,RandomForest,True,0.6999898850178583
3.7972370000000004,6.227918,15.711054,0.6776300000000001,387.806154,0.312033,0.0,True,True,0.8303886882795594,True,0.9,True,0.9473345715452652,RandomForest,RandomForest,True,0.899983306284868
1.0,0.0,7.0,2.0,84.0,0.0,0.0,False,False,0.3762365943824923,False,0.1847457627118644,False,0.05703064443621714,RandomForest,RandomForest,False,0.1847916848535585
2.0,3.0,11.0,1.0,113.0,1.0,0.0,False,False,0.3741061300797323,False,0.3,False,0.3335526988092237,RandomForest,RandomForest,False,0.30001782610232386
2.0,1.0,9.0,1.0,79.0,0.0,1.0,False,False,0.09111904288485684,False,0.0,False,0.03870934120440294,RandomForest,RandomForest,False,2.186321935020286e-05
4.541078,8.345407000000002,10.880821000000001,0.660644,642.19826,0.24935,0.0,True,True,0.7283731735801281,True,0.7,True,0.724421344823101,RandomForest,RandomForest,True,0.7000068236782125
5.409713,9.540364,19.534269000000002,0.810049,502.015041,1.756921,0.542709,True,True,0.8668043758232237,True,1.0,True,0.962229002258076,RandomForest,RandomForest,True,0.9999680245858291
2.549002,8.068758,15.697719000000001,0.662972,414.68706099999997,0.051448,0.0,True,False,0.458702175189512,True,0.7,True,0.6504075887731607,RandomForest,RandomForest,True,0.699942062342748
2.0,1.0,4.0,0.765432,220.0,2.0,1.0,False,False,0.028216486477520838,False,0.0,False,0.1740601588274787,RandomForest,RandomForest,False,6.840996891339901e-06
3.173676,5.124299,13.33254,0.8494709999999999,316.009874,0.576712,0.0,True,True,0.7818550881928679,True,0.9,True,0.9747691639150342,RandomForest,RandomForest,True,0.8999716799896446
1.0,1.0,2.0,0.72,218.0,1.0,0.0,False,False,0.1099688059112617,False,0.0,False,0.04185945481527735,RandomForest,RandomForest,False,2.643098628469557e-05
1.0,7.0,1.0,0.5,87.0,0.0,0.0,False,False,0.045479613461454856,False,0.0,False,0.0906624265926727,RandomForest,RandomForest,False,1.0976536847111956e-05
1.0,0.0,6.0,0.3,290.0,0.0,0.0,False,False,0.12823489347076925,False,0.1,False,0.05467495895116448,RandomForest,RandomForest,False,0.10000676430337942
1.0,7.0,3.0,0.805556,421.0,1.0,0.0,False,False,0.1295302279089722,False,0.0,False,0.0986142949549559,RandomForest,RandomForest,False,3.11458795537187e-05
4.972302,8.739878,15.88096,0.680137,384.930154,0.774229,0.0,True,True,0.8204520196375221,True,1.0,True,0.9357406816322464,RandomForest,RandomForest,True,0.9999568590351702
4.238055999999999,6.1622410000000025,15.722173000000002,0.663185,389.407985,0.838727,0.0,True,True,0.8345681364721765,True,0.9,True,0.8396978082550235,RandomForest,RandomForest,True,0.8999842954238382
1.68545,10.36045,10.727486,0.655044,683.971335,0.147429,0.0,True,True,0.6605406910352886,True,0.6,True,0.6836160938047557,RandomForest,RandomForest,True,0.6000145955499077
2.0,1.0,0.0,2.0,88.0,0.0,0.0,False,False,0.1960704858292012,False,0.0,False,0.05171707689182035,RandomForest,RandomForest,False,4.708283336754417e-05
3.2439009999999997,3.3900669999999997,13.110465,1.367921,245.663275,0.501211,0.0,True,True,0.8532932701449786,True,1.0,True,0.9695703553164878,RandomForest,RandomForest,True,0.999964665109919
2.0,2.0,4.0,0.0,35.0,0.0,1.0,False,False,0.01122128499547257,False,0.0,False,0.033698571375832966,RandomForest,RandomForest,False,2.7091520701377197e-06
2.0,2.0,8.0,0.625,187.0,0.0,1.0,False,False,0.05329597703706284,False,0.0,False,0.02723314858508936,RandomForest,RandomForest,False,1.2830110112091209e-05
1.0,9.0,1.0,0.625,64.0,1.0,0.0,False,False,0.049691052392793984,False,0.0,False,0.052445176264404106,RandomForest,RandomForest,False,1.1944517275812461e-05
5.0,6.0,7.0,0.5,82.0,1.0,0.0,False,False,0.1708312702004521,False,0.2,False,0.2266107307416518,RandomForest,RandomForest,False,0.19999299007550983
1.0,3.0,5.0,0.833333,159.0,0.0,0.0,False,False,0.15585405431027108,False,0.0,False,0.14108984120666518,RandomForest,RandomForest,False,3.745075193779147e-05
2.0,0.0,1.0,2.0,14.0,0.0,0.0,False,False,0.2216251230965236,False,0.0,False,0.22458154293269733,RandomForest,RandomForest,False,5.338869231203115e-05
1.0,1.0,3.0,2.0,57.0,0.0,0.0,False,False,0.2484409440476968,False,0.0,False,0.07607174696546355,RandomForest,RandomForest,False,6.428837270282943e-05
2.0,1.0,3.0,0.5,32.0,1.0,0.0,False,False,0.09629124515065278,False,0.0,False,0.0345118006438364,RandomForest,RandomForest,False,2.3150039459116e-05
4.961997,5.413715,15.298819,0.754026,371.24902599999996,0.8469639999999999,0.0,True,True,0.8499034680962465,True,0.9,True,0.8826801036989533,RandomForest,RandomForest,True,0.8999879617428986
2.937567,7.422974000000001,13.530138,0.812891,396.40472400000004,0.106313,0.0,True,True,0.7632322957510831,True,0.9,True,0.8010930955103855,RandomForest,RandomForest,True,0.8999670594543373
1.0,1.0,2.0,0.0,37.0,0.0,0.0,False,False,0.03488706539998284,False,0.0,False,0.04796528944413223,RandomForest,RandomForest,False,8.4158402059405e-06
2.0,2.0,5.0,0.0,79.0,0.0,1.0,False,False,0.01414186431701865,False,0.0,False,0.02251452568358864,RandomForest,RandomForest,False,3.4098007464743053e-06
1.0,14.0,1.0,2.0,2.0,0.0,0.0,False,False,0.08172370788648936,False,0.0,False,0.04855280833565924,RandomForest,RandomForest,False,1.9635481354833303e-05
2.709448,9.460982000000001,14.832187,0.692461,662.041387,0.277789,0.095572,True,True,0.8063347058344369,True,1.0,True,0.9562532758127712,RandomForest,RandomForest,True,0.9999534174993265
1.0,2.0,1.0,0.0,46.0,0.0,0.0,False,False,0.02791121729942324,False,0.0,False,0.06573734244484261,RandomForest,RandomForest,False,6.7291706118576066e-06
2.0,4.0,7.0,2.0,81.0,0.0,1.0,False,False,0.10952614935693916,False,0.0,False,0.07555903066140919,RandomForest,RandomForest,False,2.6331944176927166e-05
1.0,5.0,4.0,1.166667,113.0,0.0,0.0,False,False,0.1596539381542271,False,0.1,False,0.4581994366895898,RandomForest,RandomForest,False,0.10001447337250058
3.0,1.0,0.0,0.75,36.0,0.0,1.0,False,False,0.01472262267547001,False,0.0,False,0.04593695470136425,RandomForest,RandomForest,False,3.5568022544425996e-06
1.0,5.0,0.0,0.5,75.0,0.0,0.0,False,False,0.045045078100717735,False,0.0,False,0.08590453085759414,RandomForest,RandomForest,False,1.0855281398112274e-05
2.0,1.0,9.0,2.0,41.0,0.0,1.0,False,False,0.17255603542035358,False,0.0,False,0.025065293281378027,RandomForest,RandomForest,False,4.1480500814510586e-05
2.0,5.0,6.0,2.0,53.0,0.0,0.0,False,False,0.3105976283794989,False,0.1,False,0.3999959042898108,RandomForest,RandomForest,False,0.10005939584228486
1.0,4.0,0.0,0.725,104.0,0.0,0.0,False,False,0.0670154098105737,False,0.0,False,0.052466491393556434,RandomForest,RandomForest,False,1.370838928944928e-05
1.0,1.0,1.0,0.333333,54.0,0.0,0.0,False,False,0.05162702350931955,False,0.0,False,0.016538155148148534,RandomForest,RandomForest,False,1.0720314577729067e-05
4.164382,9.546826,14.421909,0.741613,660.024704,0.559604,0.23382399999999998,True,True,0.8444409444468848,True,1.0,True,0.9866948764138748,RandomForest,RandomForest,True,0.9999681669757018
2.0,3.0,2.0,2.0,8.0,0.0,0.0,False,False,0.20569955452988084,False,0.0,False,0.02440861544907213,RandomForest,RandomForest,False,4.206553172045762e-05
2.0,1.0,9.0,1.0,67.0,0.0,1.0,False,False,0.10551517896649648,False,0.0,False,0.03794346450281546,RandomForest,RandomForest,False,2.156503010572576e-05
2.0,1.0,8.0,1.0,29.0,0.0,1.0,False,False,0.0865154062743364,False,0.0,False,0.03023850358406362,RandomForest,RandomForest,False,1.7652780688277472e-05
2.0,2.0,3.0,2.0,86.0,0.0,1.0,False,False,0.07332578484537326,False,0.0,False,0.04648816315546162,RandomForest,RandomForest,False,1.4996003307009153e-05
1.0,6.0,0.0,2.0,8.0,0.0,0.0,False,False,0.1269829009576121,False,0.0,False,0.02323691391821981,RandomForest,RandomForest,False,2.6013080189654267e-05
2.0,4.0,9.0,2.0,113.0,0.0,1.0,False,False,0.1688350207908863,False,0.0,False,0.06378269421264249,RandomForest,RandomForest,False,3.460333813607035e-05
1.0,5.0,2.0,0.604167,261.0,0.0,0.0,False,False,0.08682249071628549,False,0.0,False,0.12588790650229034,RandomForest,RandomForest,False,1.779436716830362e-05
2.0,1.0,4.0,0.833333,141.0,0.0,1.0,False,False,0.03914859559144639,False,0.0,False,0.025645835931456317,RandomForest,RandomForest,False,8.005024435481001e-06
1.0,2.0,5.0,0.75,161.0,0.0,0.0,False,False,0.15781247024220454,False,0.0,False,0.06039807279560465,RandomForest,RandomForest,False,3.22951137289863e-05
2.0,1.0,6.0,2.0,28.0,0.0,1.0,False,False,0.12304307084364055,False,0.0,False,0.01995615261213651,RandomForest,RandomForest,False,2.5177546016555733e-05
2.0,1.0,6.0,2.0,36.0,0.0,1.0,False,False,0.12369480978097964,False,0.0,False,0.02068636999761145,RandomForest,RandomForest,False,2.5243985722247582e-05
2.0,0.0,4.0,2.0,44.0,0.0,1.0,False,False,0.09647786446159796,False,0.17083333333333334,False,0.2280066331912509,RandomForest,RandomForest,False,0.17081813654510572
1.0,2.0,0.0,0.0,75.0,0.0,0.0,False,False,0.0262389265645359,False,0.0,False,0.01956268007615929,RandomForest,RandomForest,False,5.37864885657338e-06
2.0,1.0,6.0,2.0,32.0,0.0,1.0,False,False,0.12336799666707572,False,0.0,False,0.020115372509414545,RandomForest,RandomForest,False,2.5238564471279907e-05
2.0,10.0,3.0,0.933333,86.0,1.0,1.0,False,False,0.015073823644429498,False,0.0,False,0.09272361268223096,RandomForest,RandomForest,False,3.104886514041641e-06
5.0,4.0,5.0,0.666667,218.0,0.0,1.0,False,False,0.044121278987019404,False,0.0,False,0.1792251089993811,RandomForest,RandomForest,False,9.064279823432864e-06
1.0,0.0,4.0,0.375,161.0,0.0,0.0,False,False,0.09938102569532616,False,0.17438524590163934,False,0.1245545715910864,RandomForest,RandomForest,False,0.17436990237493744
2.0,2.0,5.0,1.0,22.0,0.0,1.0,False,False,0.04630264387642258,False,0.0,False,0.03737058321697027,RandomForest,RandomForest,False,9.462103360451107e-06
1.0,10.0,0.0,2.0,1.0,0.0,0.0,False,False,0.09997078940668906,False,0.0,False,0.021336338516383502,RandomForest,RandomForest,False,2.045965920365505e-05
2.0,1.0,4.0,0.416667,109.0,2.0,0.0,False,False,0.09434531450874108,False,0.0,False,0.0239285005413926,RandomForest,RandomForest,False,1.925635762785963e-05
2.0,1.0,5.0,0.777778,164.0,1.0,1.0,False,False,0.04048654150881061,False,0.0,False,0.06095706961312361,RandomForest,RandomForest,False,8.287745524811795e-06
2.0,0.0,1.0,2.0,14.0,0.0,1.0,False,False,0.05585046274963707,False,0.0,False,0.15057399671636926,RandomForest,RandomForest,False,1.1462416891384686e-05
5.0,6.0,16.0,0.690909,377.0,1.0,0.0,True,True,0.5389884103982169,True,0.7,False,0.436465315559718,RandomForest,RandomForest,True,0.699967025960599
1.0,8.0,1.0,2.0,8.0,0.0,0.0,False,False,0.12963277241948648,False,0.0,False,0.04821959731155102,RandomForest,RandomForest,False,2.648808830341512e-05
2.421791,5.082281,5.444308,1.6175629999999999,59.393786999999996,0.942365,0.0,True,False,0.2631228127305903,False,0.5,True,0.6425907592405298,AdaBoost,AdaBoost,True,0.6264388701096104
1.0,5.0,16.0,0.595238,561.0,1.0,0.0,False,True,0.5281608711135286,False,0.2,False,0.19134968996169727,RandomForest,RandomForest,False,0.20006717453192405
2.0,0.0,1.0,2.0,16.0,0.0,1.0,False,False,0.05594028534279133,False,0.0,False,0.11233224143587647,RandomForest,RandomForest,False,1.1447129329498898e-05
1.923244,4.736612999999998,12.064297999999999,0.979039,301.824211,0.6392979999999999,0.0,True,True,0.7661991730166641,False,0.5,True,0.5997535266128357,RandomForest,RandomForest,False,0.5000544184476485
4.115359,2.6262369999999997,15.906088,0.894747,318.388119,0.896134,0.0,True,True,0.8992433826724151,True,1.0,True,0.7886677712284504,RandomForest,RandomForest,True,0.9999793134984379
1.0,4.0,0.0,1.4375,23.0,2.0,0.0,False,False,0.10568138297196852,False,0.0,False,0.3525244693756617,RandomForest,RandomForest,False,2.1654684078231557e-05
4.028932,7.238869999999999,15.772846,0.679959,378.693934,0.435745,0.0,True,True,0.8524595979960455,True,1.0,True,0.9520086081979492,RandomForest,RandomForest,True,0.9999697969437665
2.0,5.0,6.0,0.625,128.0,0.0,1.0,False,False,0.03406558309267565,False,0.0,False,0.04708700930435919,RandomForest,RandomForest,False,6.977662102097431e-06
1.0,9.0,7.0,0.555556,222.0,1.0,0.0,False,False,0.13140263557630286,False,0.0,False,0.14480770670255044,RandomForest,RandomForest,False,2.6848138122955454e-05
1.0,3.0,3.0,0.714286,214.0,1.0,0.0,False,False,0.1162108920574545,False,0.0,False,0.07289337659702473,RandomForest,RandomForest,False,2.378590122844324e-05
2.0,3.0,6.0,1.0,47.0,0.0,1.0,False,False,0.053032579381487734,False,0.0,False,0.04856462438160021,RandomForest,RandomForest,False,1.0843657017964403e-05
1.0,5.0,3.0,0.5,87.0,0.0,0.0,False,False,0.07450015914186721,False,0.0,False,0.03959716594400423,RandomForest,RandomForest,False,1.5260706527453353e-05
2.0,1.0,3.0,0.666667,26.0,0.0,0.0,False,False,0.11444728486843918,False,0.0,False,0.017950100490926258,RandomForest,RandomForest,False,2.3442222975531617e-05
2.0,5.0,7.0,0.666667,178.0,0.0,1.0,False,False,0.04530711840239302,False,0.0,False,0.06297016946949696,RandomForest,RandomForest,False,9.299013953915965e-06
2.0,0.0,1.0,2.0,16.0,0.0,1.0,False,False,0.05594028534279133,False,0.0,False,0.11233224143587647,RandomForest,RandomForest,False,1.1447129329498898e-05
1.0,1.0,0.0,0.07142899999999999,178.0,1.0,0.0,False,False,0.0332859436669537,False,0.0,False,0.016715168873385113,RandomForest,RandomForest,False,6.823596857213254e-06
2.0,1.0,3.0,0.666667,20.0,0.0,0.0,False,False,0.11408401368310105,False,0.0,False,0.012862278357779313,RandomForest,RandomForest,False,2.334636261610125e-05
1.0,0.0,2.0,2.0,117.0,0.0,0.0,False,False,0.22204684964664603,False,0.0,False,0.10139563174764404,RandomForest,RandomForest,False,4.540638642257338e-05
