dit,cbo,lcom,ce,lcom3,loc,moa,ic,cbm,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1.0,0.0,0.0,0.0,2.0,77.0,0.0,0.0,0.0,0.0,False,False,0.3997067932482517,True,0.9,True,0.5609351844903893,Voting,Voting,False,0.4107390213765509
1.0,2.929554,31.765316,1.0,0.745134,118.89843300000001,1.0,1.0,1.0,7.0,True,False,0.22426245507420664,False,0.18666666666666668,False,0.406737043395373,AdaBoost,AdaBoost,False,0.4041673174826746
1.0,9.0,66.0,9.0,2.0,156.0,0.0,1.0,1.0,1.0,False,True,0.7516524753141608,True,0.6933333333333334,True,0.5930144357171476,AdaBoost,AdaBoost,True,0.5946283294416639
2.0,18.0,7.0,17.0,0.666667,216.0,0.0,1.0,3.0,5.0,False,False,0.4086937287740095,False,0.1,False,0.1141874531571678,AdaBoost,AdaBoost,False,0.11581838458299638
2.0,18.0,7.0,17.0,0.666667,216.0,0.0,1.0,3.0,5.0,False,False,0.4086937287740095,False,0.1,False,0.1141874531571678,AdaBoost,AdaBoost,False,0.11581838458299638
2.0,18.0,7.0,17.0,0.666667,216.0,0.0,1.0,3.0,5.0,False,False,0.4086937287740095,False,0.1,False,0.1141874531571678,AdaBoost,AdaBoost,False,0.11581838458299638
1.318474,20.411732999999998,7.372861,18.887804,0.775876,378.737532,0.18423,0.680292,1.350922,6.63063,True,True,0.883097049414917,True,0.9,True,0.6912224160030288,AdaBoost,AdaBoost,True,0.6937711062830005
1.0,6.0,118.0,3.0,0.810526,264.0,1.0,1.0,1.0,7.0,False,True,0.9255643598925444,True,0.6499999999999999,True,0.6580711292862745,AdaBoost,AdaBoost,True,0.6595851446694185
1.0,6.0,118.0,3.0,0.810526,264.0,1.0,1.0,1.0,7.0,False,True,0.9255643598925444,True,0.6499999999999999,True,0.6580711292862745,AdaBoost,AdaBoost,True,0.6595851446694185
1.0,6.0,118.0,3.0,0.810526,264.0,1.0,1.0,1.0,7.0,True,True,0.9255643598925444,True,0.6499999999999999,True,0.6580711292862745,AdaBoost,AdaBoost,True,0.6595851446694185
1.0,12.0,21.0,12.0,2.0,337.0,0.0,0.0,0.0,5.0,False,True,0.5502300383447412,False,0.4,False,0.4634936182039546,AdaBoost,AdaBoost,False,0.4635699641028362
1.0,7.0,0.0,3.0,0.45,141.0,2.0,0.0,0.0,2.0,False,False,0.03756136243563327,False,0.0,False,0.07353647498885807,AdaBoost,AdaBoost,False,0.07282490808534611
1.0,18.0,4.0,17.0,0.666667,221.0,1.0,0.0,0.0,4.0,False,False,0.4763095955050717,False,0.2,False,0.4126214638192439,AdaBoost,AdaBoost,False,0.41154498310851917
1.0,18.0,4.0,17.0,0.666667,221.0,1.0,0.0,0.0,4.0,False,False,0.4763095955050717,False,0.2,False,0.4126214638192439,AdaBoost,AdaBoost,False,0.41154498310851917
2.0,12.0,2.0,12.0,1.0,179.0,3.0,1.0,1.0,4.0,False,False,0.2254475616567884,False,0.4,False,0.20267821790079432,AdaBoost,AdaBoost,False,0.20415433831796034
1.0,17.145329999999998,61.983039,14.919114000000002,0.9461040000000001,275.905065,1.0,0.6211479999999999,0.568609,6.240196,True,True,0.9344923913025759,True,1.0,True,0.8661788855122214,AdaBoost,AdaBoost,True,0.8674896884936952
2.0,5.0,6.0,5.0,1.333333,37.0,0.0,1.0,1.0,1.0,False,False,0.4344934901016089,False,0.5,True,0.5361368145527751,AdaBoost,AdaBoost,True,0.5354273841077423
1.0,16.0,8.0,15.0,1.230769,361.0,0.0,0.0,0.0,8.0,True,True,0.5555388350989369,False,0.5,True,0.5342473438261557,AdaBoost,AdaBoost,True,0.534113140143772
1.0,16.0,8.0,15.0,1.232759,364.0,0.0,0.0,0.0,8.0,False,True,0.5563846139550133,False,0.5,True,0.5340445138523674,RandomForest,RandomForest,False,0.5031839997669578
1.0,12.241636,7.560164,12.804642,1.258976,311.7464950000001,1.087804,0.0,0.0,7.84373,True,True,0.8557693367259102,True,0.6,True,0.5531032112281551,AdaBoost,AdaBoost,True,0.5551984100387599
1.0,18.0,4.0,17.0,0.666667,219.0,1.0,0.0,0.0,4.0,False,False,0.4755070798333978,False,0.2,False,0.4094880534427392,AdaBoost,AdaBoost,False,0.40844996827703534
2.0,16.203453,0.621509,11.484474,1.022704,263.869339,1.0,1.0,2.035127,5.6749279999999995,True,True,0.749855881189788,True,1.0,True,0.6641999466565977,AdaBoost,AdaBoost,True,0.6669887866517132
1.3769959999999999,10.277856,2.709088,9.040865,1.221217,249.702494,1.0,0.979615,0.38151999999999997,6.9315320000000025,True,True,0.8367028454843877,True,0.9,True,0.8926568917160519,AdaBoost,AdaBoost,True,0.89237910101537
1.0,18.0,16.0,2.0,0.525,112.0,1.0,0.0,0.0,2.0,False,False,0.08543824115871312,False,0.0,False,0.13677301239759565,AdaBoost,AdaBoost,False,0.13553907338134796
1.0,18.0,16.0,2.0,0.525,112.0,1.0,0.0,0.0,2.0,False,False,0.08543824115871312,False,0.0,False,0.13677301239759565,AdaBoost,AdaBoost,False,0.13553907338134796
1.434129,2.275268,2.7818389999999997,0.128252,1.79502,38.7305,0.0,0.506576,0.067578,0.6435930000000001,True,False,0.4147742515297342,True,0.9666666666666666,True,0.8092214148563406,AdaBoost,AdaBoost,True,0.8079726543862769
2.0,7.0,2.0,7.0,1.142857,91.0,1.0,1.0,1.0,1.0,False,False,0.13323677529318748,False,0.2,False,0.3226651980446164,AdaBoost,AdaBoost,False,0.32071834496749957
1.0,9.0,0.0,0.0,0.727273,157.0,0.0,0.0,0.0,2.0,False,False,0.03929560463400067,False,0.0,False,0.1560224765737809,AdaBoost,AdaBoost,False,0.15427557231976058
1.0,21.937988,40.998368,17.94346,1.076686,338.680171,1.0,0.0,0.0,3.0,True,True,0.9133772856673424,True,1.0,True,0.7309662490979826,AdaBoost,AdaBoost,True,0.7338657725544453
1.0,20.0,13.0,20.0,1.16,274.0,1.0,0.0,0.0,2.0,False,True,0.5611029382511884,True,0.6666666666666666,True,0.5505765820099979,AdaBoost,AdaBoost,True,0.5514292059718587
2.0,10.128149,2.0,10.853984,1.164906,247.777321,1.0,1.0,1.0,7.725969,True,True,0.8245525818398015,True,0.95,True,0.8742719026845069,AdaBoost,AdaBoost,True,0.8744954125566391
1.900679,20.919126000000002,27.997921999999996,17.102119000000002,1.0549790000000001,384.050835,1.0,0.662065,0.498605,3.9514720000000003,True,True,0.9177404683558162,True,1.0,True,0.7815499909862146,AdaBoost,AdaBoost,True,0.783836393146885
1.0,16.138686,9.040156,15.619023,0.78751,367.878082,1.746286,0.0,0.0,6.322957,True,True,0.8643845075118762,True,0.8,True,0.6889679208519267,AdaBoost,AdaBoost,True,0.6907032106362888
1.0,11.0,37.0,10.0,0.555556,449.0,2.0,0.0,0.0,9.0,False,True,0.8704643361317507,False,0.5,False,0.3629698802901879,AdaBoost,AdaBoost,False,0.3668859183348954
1.0,7.0,6.0,6.0,1.083333,148.0,3.0,0.0,0.0,3.0,False,False,0.0746592129572665,False,0.06666666666666668,False,0.1741703992412847,AdaBoost,AdaBoost,False,0.17285574102450477
1.0,7.0,6.0,6.0,1.0625,134.0,3.0,0.0,0.0,3.0,False,False,0.07104603801070525,False,0.06666666666666668,False,0.2030819471021851,AdaBoost,AdaBoost,False,0.2013793604513605
1.0,7.0,6.0,6.0,1.0625,134.0,3.0,0.0,0.0,3.0,False,False,0.07104603801070525,False,0.06666666666666668,False,0.2030819471021851,AdaBoost,AdaBoost,False,0.2013793604513605
1.0,5.0,0.0,4.0,0.25,115.0,0.0,0.0,0.0,4.0,False,False,0.04460982025241003,False,0.0,False,0.033682043963704174,AdaBoost,AdaBoost,False,0.033516843670631374
2.0,21.0,0.0,20.0,0.64,274.0,1.0,1.0,3.0,5.0,True,True,0.5429598232174226,True,0.5983333333333334,False,0.4863033761860734,AdaBoost,AdaBoost,False,0.48739853611545847
2.0,21.0,0.0,20.0,0.64,274.0,1.0,1.0,3.0,5.0,False,True,0.5429598232174226,True,0.5983333333333334,False,0.4863033761860734,AdaBoost,AdaBoost,False,0.48739853611545847
2.0,21.0,0.0,20.0,0.64,274.0,1.0,1.0,3.0,5.0,False,True,0.5429598232174226,True,0.5983333333333334,False,0.4863033761860734,AdaBoost,AdaBoost,False,0.48739853611545847
2.0,11.0,2.0,11.0,1.214286,247.0,1.0,1.0,1.0,8.0,True,True,0.8301901371537613,True,0.95,True,0.7764432564969365,AdaBoost,AdaBoost,True,0.777939805980541
1.0,11.0,37.0,10.0,0.555556,447.0,2.0,0.0,0.0,9.0,False,True,0.8699234037638318,False,0.5,False,0.3629698802901879,AdaBoost,AdaBoost,False,0.3668775419397304
1.0,11.0,37.0,10.0,0.555556,447.0,2.0,0.0,0.0,9.0,False,True,0.8699234037638318,False,0.5,False,0.3629698802901879,AdaBoost,AdaBoost,False,0.3668775419397304
1.0,16.0,78.0,7.0,2.0,13.0,0.0,0.0,0.0,1.0,False,False,0.40296224061720304,False,0.3555555555555555,False,0.34024221451109604,AdaBoost,AdaBoost,False,0.34071214747937656
1.0,20.0,41.0,19.0,1.090909,298.0,1.0,0.0,0.0,3.0,False,True,0.9205388619735424,True,0.9,True,0.8003384149269639,AdaBoost,AdaBoost,True,0.8017223461079057
2.0,12.0,66.0,12.0,2.0,110.0,0.0,0.0,0.0,1.0,True,True,0.7753189769430211,False,0.2,False,0.4548479782564491,Voting,Voting,True,0.7584262177154146
2.0,12.0,66.0,12.0,2.0,110.0,0.0,0.0,0.0,1.0,True,True,0.7753189769430211,False,0.2,False,0.4548479782564491,Voting,Voting,True,0.7584262177154146
1.0,6.0,26.0,5.0,0.6875,200.0,2.0,0.0,0.0,3.0,False,False,0.10341188561645533,False,0.0,False,0.13999874311700175,AdaBoost,AdaBoost,False,0.13882920552006517
1.0,6.0,26.0,5.0,0.6875,200.0,2.0,0.0,0.0,3.0,False,False,0.07697745489043246,False,0.1,False,0.12790233846030213,AdaBoost,AdaBoost,False,0.127608478575988
1.0,6.0,26.0,5.0,0.6875,200.0,2.0,0.0,0.0,3.0,False,False,0.07697745489043246,False,0.1,False,0.12790233846030213,AdaBoost,AdaBoost,False,0.127608478575988
1.841248,18.109586,3.043813,20.905610999999997,1.294225,291.898745,1.0,0.091961,0.33941,5.0,True,True,0.8410130331168068,True,1.0,True,0.7077769194280833,AdaBoost,AdaBoost,True,0.7095632153863806
1.0,16.773705,9.18668,15.958670999999999,1.2227940000000002,422.181206,1.368787,0.0,0.0,5.127517,True,True,0.8515313791517118,True,1.0,True,0.7621736359960737,AdaBoost,AdaBoost,True,0.7635657707137219
2.0,7.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,False,False,0.05466560808051543,False,0.0,False,0.2810985854053466,AdaBoost,AdaBoost,False,0.27905336763425226
2.0,7.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,False,False,0.05466560808051543,False,0.0,False,0.2810985854053466,AdaBoost,AdaBoost,False,0.27905336763425226
2.0,7.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,False,False,0.05466560808051543,False,0.0,False,0.2810985854053466,AdaBoost,AdaBoost,False,0.27905336763425226
2.0,8.0,3.0,7.0,2.0,103.0,0.0,0.0,0.0,5.0,False,False,0.1363785295092277,False,0.2,False,0.06783935694635783,AdaBoost,AdaBoost,False,0.06867502573559646
1.7934889999999999,8.746367999999999,17.815557000000005,2.678982,0.817695,76.28344399999997,0.0,0.0,0.0,2.305719,True,False,0.38578474643518695,False,0.3,False,0.39300837766532304,AdaBoost,AdaBoost,False,0.3925529905141029
1.0,10.0,4.0,9.0,1.259259,172.0,0.0,0.0,0.0,2.0,False,False,0.12693022886701744,False,0.1,False,0.072056516369795,AdaBoost,AdaBoost,False,0.07236342333211378
1.0,12.0,8.0,11.0,1.1875,173.0,0.0,0.0,0.0,2.0,False,False,0.15669584763524694,False,0.1,False,0.19859581014603891,AdaBoost,AdaBoost,False,0.19800265454733132
1.0,17.0,53.0,2.0,0.875,211.0,0.0,1.0,1.0,7.0,False,False,0.4322334675501553,True,0.5066666666666666,False,0.43431279971329256,AdaBoost,AdaBoost,False,0.4346414844451492
1.0,17.0,53.0,2.0,0.875,211.0,0.0,1.0,1.0,7.0,False,False,0.4322334675501553,True,0.5066666666666666,False,0.43431279971329256,AdaBoost,AdaBoost,False,0.4346414844451492
1.321602,6.0872459999999995,4.079723,4.844888,0.795097,67.533664,0.121163,0.0,0.0,1.810575,True,False,0.3847673774004412,True,0.5833333333333334,False,0.4826713077601877,RandomForest,RandomForest,True,0.5802194242406931
2.0,7.0,1.0,7.0,1.0,35.0,0.0,0.0,0.0,1.0,False,False,0.05918095222706235,False,0.0,False,0.197422485478928,AdaBoost,AdaBoost,False,0.19617166080551413
2.0,7.0,1.0,7.0,1.0,35.0,0.0,0.0,0.0,1.0,False,False,0.05918095222706235,False,0.0,False,0.197422485478928,AdaBoost,AdaBoost,False,0.19617166080551413
2.0,7.0,1.0,7.0,1.0,35.0,0.0,0.0,0.0,1.0,False,False,0.05918095222706235,False,0.0,False,0.197422485478928,AdaBoost,AdaBoost,False,0.19617166080551413
1.440747,14.014794,3.6545199999999998,8.868601,0.8095720000000001,256.77275099999997,0.264683,0.4130180000000001,0.778539,5.2562190000000015,True,True,0.6346528772337489,True,1.0,True,0.8451535107796526,AdaBoost,AdaBoost,True,0.8451923366254426
1.0,14.920669,10.008443,13.704346,1.144419,413.121205,0.072301,0.0,0.0,6.470986,True,True,0.6747943463193034,True,0.8,True,0.6013944317425586,AdaBoost,AdaBoost,True,0.6025546434356346
1.0,11.357049,7.473661,6.939953,0.733392,254.051752,0.429911,0.0,0.0,4.861467,True,False,0.4928453082732001,True,0.9,True,0.6547318665270199,AdaBoost,AdaBoost,True,0.655345865545436
2.0,10.0,2.0,10.0,1.1487459999999998,213.010241,1.0,1.0,1.0,6.6943350000000015,True,True,0.7366863614040633,True,0.6,True,0.672411828300429,AdaBoost,AdaBoost,True,0.6722837387337501
1.010373,9.495262,64.149283,3.516287,1.6951900000000002,123.70947199999999,0.642385,0.937348,0.6777479999999999,2.31593,True,True,0.7488334740944099,True,0.6,True,0.5995210698403212,AdaBoost,AdaBoost,True,0.6000062211199813
1.504334,22.891856,7.584756,21.16562,0.7778390000000001,434.548205,1.0,0.022872,0.152976,5.039758999999999,True,True,0.8572593887917376,True,0.77,True,0.6835508432506955,AdaBoost,AdaBoost,True,0.6845132161076982
1.0,6.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,2.0,False,False,0.01988660462908257,False,0.0,False,0.1120887603451942,AdaBoost,AdaBoost,False,0.11127061983077165
1.154146,8.857032,0.684399,9.146782,0.901818,215.31766000000002,1.0,0.515063,0.222687,5.859376999999999,True,True,0.6038860974029877,True,0.8,True,0.754938877135631,AdaBoost,AdaBoost,True,0.7546598370632956
1.0,10.0,83.0,2.0,0.9047620000000001,129.0,2.0,1.0,1.0,7.0,True,False,0.4578629119274711,False,0.4,False,0.452026897598947,AdaBoost,AdaBoost,False,0.4517924309756572
2.0,5.804462,1.650671,5.178319999999999,1.573581,49.024257,0.960649,0.955758,0.359966,1.0,True,False,0.4854264609029221,True,0.8,True,0.8399694788587967,AdaBoost,AdaBoost,True,0.8386393802713328
2.0,8.0,1.0,8.0,1.142857,57.0,0.0,0.0,0.0,1.0,False,False,0.07441027672355112,False,0.0,False,0.15622091166787708,AdaBoost,AdaBoost,False,0.15525072007036272
1.238113,8.443263,11.958821,8.643764,1.219737,76.039749,0.0,0.0,0.0,2.3803520000000002,True,False,0.435136604165092,False,0.3,False,0.4297382996778127,AdaBoost,AdaBoost,False,0.42915355336668054
1.0,15.0,6.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,False,False,0.05898135709400128,False,0.0,False,0.2026955519913773,AdaBoost,AdaBoost,False,0.20128993782313062
2.0,12.0,7.0,12.0,1.1222219999999998,302.0,1.0,1.0,1.0,2.0,False,False,0.436521278680383,False,0.4,False,0.4319956898409064,AdaBoost,AdaBoost,False,0.4318615964720844
2.0,9.0,78.0,9.0,2.0,57.0,0.0,1.0,3.0,1.0,False,True,0.7654521297492103,False,0.5,True,0.6191217679931894,RandomForest,RandomForest,False,0.5038441579935965
2.0,9.0,78.0,9.0,2.0,57.0,0.0,1.0,3.0,1.0,False,True,0.7654521297492103,False,0.5,True,0.6191217679931894,RandomForest,RandomForest,False,0.5038441579935965
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,False,True,0.7479761086456113,False,0.0,False,0.4848066662813251,AdaBoost,AdaBoost,False,0.48486837320424536
2.0,8.0,78.0,8.0,2.0,49.0,0.0,1.0,3.0,1.0,True,True,0.7479761086456113,False,0.0,False,0.4848066662813251,Voting,AdaBoost,False,0.48486837320424536
1.0,18.0,51.0,17.0,1.0769229999999999,350.0,1.0,0.0,0.0,3.0,True,True,0.8825980330064213,True,0.7,True,0.7225693884699246,AdaBoost,AdaBoost,True,0.7229823487990057
1.0,18.0,51.0,17.0,1.0769229999999999,350.0,1.0,0.0,0.0,3.0,True,True,0.8825980330064213,True,0.7,True,0.7225693884699246,AdaBoost,AdaBoost,True,0.7229823487990057
1.0,18.0,51.0,17.0,1.0769229999999999,350.0,1.0,0.0,0.0,3.0,True,True,0.8825980330064213,True,0.7,True,0.7225693884699246,AdaBoost,AdaBoost,True,0.7229823487990057
1.0,18.0,51.0,17.0,1.0769229999999999,350.0,1.0,0.0,0.0,3.0,True,True,0.8825980330064213,True,0.7,True,0.7225693884699246,AdaBoost,AdaBoost,True,0.7229823487990057
1.0,18.0,51.0,17.0,1.0769229999999999,350.0,1.0,0.0,0.0,3.0,True,True,0.8825980330064213,True,0.7,True,0.7225693884699246,AdaBoost,AdaBoost,True,0.7229823487990057
1.0,11.0,78.0,2.0,2.0,13.0,0.0,0.0,0.0,1.0,False,False,0.31032565187308364,True,0.6,False,0.4785799999524545,AdaBoost,AdaBoost,False,0.4786057091294946
1.033199,9.481703,2.724964,8.879861,1.291882,272.041286,1.639859,0.600124,0.889283,5.528196,True,True,0.6370285108979941,True,1.0,True,0.7087790211825252,AdaBoost,AdaBoost,True,0.7099122367508158
2.0,9.0,78.0,9.0,2.0,81.0,0.0,1.0,3.0,1.0,True,False,0.4408285201952316,False,0.5,True,0.5978548624776482,AdaBoost,AdaBoost,True,0.5968938436102632
2.0,9.0,78.0,9.0,2.0,81.0,0.0,1.0,3.0,1.0,True,False,0.4408285201952316,False,0.5,True,0.5978548624776482,AdaBoost,AdaBoost,True,0.5968938436102632
2.0,9.0,78.0,9.0,2.0,81.0,0.0,1.0,3.0,1.0,False,False,0.4408285201952316,False,0.5,True,0.5978548624776482,AdaBoost,AdaBoost,True,0.5968938436102632
2.0,9.0,78.0,9.0,2.0,81.0,0.0,1.0,3.0,1.0,True,False,0.4408285201952316,False,0.5,True,0.5978548624776482,AdaBoost,AdaBoost,True,0.5968938436102632
2.0,9.0,78.0,9.0,2.0,81.0,0.0,1.0,3.0,1.0,True,False,0.4408285201952316,False,0.5,True,0.5978548624776482,AdaBoost,AdaBoost,True,0.5968938436102632
2.0,8.0,1.0,8.0,1.0,56.0,0.0,0.0,0.0,1.0,False,False,0.06853536926981448,False,0.0,False,0.1529242023233213,AdaBoost,AdaBoost,False,0.15194333340943925
2.0,8.0,1.0,8.0,1.0,56.0,0.0,0.0,0.0,1.0,False,False,0.06853536926981448,False,0.0,False,0.1529242023233213,AdaBoost,AdaBoost,False,0.15194333340943925
2.0,8.0,1.0,8.0,1.0,56.0,0.0,0.0,0.0,1.0,False,False,0.06853536926981448,False,0.0,False,0.1529242023233213,AdaBoost,AdaBoost,False,0.15194333340943925
2.0,9.0,78.0,9.0,2.0,65.0,0.0,1.0,3.0,1.0,False,True,0.7682636693517614,True,0.6,True,0.6731677661953818,AdaBoost,AdaBoost,True,0.6731358109964324
2.0,8.5775,78.0,8.886008,2.0,56.068068999999994,0.0,1.0,3.0,1.0,True,True,0.7632064888037651,False,0.5,True,0.6374113369129009,AdaBoost,RandomForest,False,0.5582903437547813
2.0,8.0,1.0,8.0,1.0,59.0,0.0,0.0,0.0,1.0,False,False,0.06905647940842907,False,0.0,False,0.1544072013753887,AdaBoost,AdaBoost,False,0.15341457165885614
2.0,8.0,1.0,8.0,1.0,59.0,0.0,0.0,0.0,1.0,False,False,0.06905647940842907,False,0.0,False,0.1544072013753887,AdaBoost,AdaBoost,False,0.15341457165885614
2.0,7.0,1.0,7.0,1.0,46.0,0.0,0.0,0.0,1.0,False,False,0.053303158986675835,False,0.0,False,0.07569017256805646,AdaBoost,AdaBoost,False,0.0753679447631642
2.0,7.0,1.0,7.0,1.0,46.0,0.0,0.0,0.0,1.0,False,False,0.053303158986675835,False,0.0,False,0.07569017256805646,AdaBoost,AdaBoost,False,0.0753679447631642
2.0,7.0,1.0,7.0,1.0,46.0,0.0,0.0,0.0,1.0,False,False,0.053303158986675835,False,0.0,False,0.07569017256805646,AdaBoost,AdaBoost,False,0.0753679447631642
1.0,7.0,0.0,4.0,0.333333,115.0,0.0,0.0,0.0,4.0,False,False,0.0494415017296213,False,0.0,False,0.10531059275977248,AdaBoost,AdaBoost,False,0.1047840702066464
1.0,18.784214000000002,60.925757,6.464748999999999,0.750919,242.02507799999998,0.0,0.384075,0.259685,5.439465,True,True,0.7823839695567775,True,0.7,True,0.6194419898133947,AdaBoost,AdaBoost,True,0.6202206577198291
2.0,8.248641000000001,78.0,8.284991,2.0,69.052963,0.0,1.0,3.0,1.0,True,False,0.31070722678457363,False,0.26805555555555555,False,0.4974468943273824,AdaBoost,AdaBoost,False,0.496097287747126
1.0,13.0,10.0,1.0,2.0,89.0,0.0,0.0,0.0,3.0,False,False,0.07299117860030206,False,0.1,False,0.14591247886352152,AdaBoost,AdaBoost,False,0.14553079291311047
1.0,9.0,3.0,8.0,2.0,138.0,0.0,0.0,0.0,5.0,False,False,0.16956385506718066,False,0.15,False,0.2173154441193373,AdaBoost,AdaBoost,False,0.21694197429530301
2.0,5.633076,5.663231,5.6072489999999995,2.0,38.877133,0.0,0.8686389999999999,0.143244,1.0,True,False,0.4780965851207206,True,0.8,True,0.6115354206283851,AdaBoost,AdaBoost,True,0.6117557331222829
2.0,2.0,11.0,1.0,0.666667,81.0,2.0,1.0,1.0,3.0,False,False,0.06001666873705006,False,0.1,False,0.3384578920568425,AdaBoost,AdaBoost,False,0.3367923156308156
2.0,2.0,11.0,1.0,0.666667,81.0,2.0,1.0,1.0,3.0,False,False,0.06001666873705006,False,0.1,False,0.3384578920568425,AdaBoost,AdaBoost,False,0.3367923156308156
2.0,2.0,11.0,1.0,0.666667,81.0,2.0,1.0,1.0,3.0,False,False,0.06001666873705006,False,0.1,False,0.3384578920568425,AdaBoost,AdaBoost,False,0.3367923156308156
1.0,6.0,0.0,0.0,0.59375,131.0,0.0,1.0,1.0,8.0,False,False,0.2200794392763635,False,0.1,False,0.2578501873084218,AdaBoost,AdaBoost,False,0.2572058748617114
1.0,10.0,4.0,10.0,1.242424,223.0,0.0,0.0,0.0,3.0,False,False,0.18371124628052365,False,0.0,False,0.2763838902227746,AdaBoost,AdaBoost,False,0.27517136212095944
1.488217,10.834489,62.38030500000001,6.064264,1.610789,133.747783,0.590512,0.514378,0.19253399999999998,1.394759,True,True,0.6573855012384041,True,1.0,True,0.6466573797947485,AdaBoost,AdaBoost,True,0.6478699712318479
2.0,4.881959999999999,4.420203,4.340416,1.5829719999999998,34.508714000000005,0.0,0.823458,0.225318,1.0,True,False,0.4419981390395156,True,0.9,True,0.6341133319247856,AdaBoost,AdaBoost,True,0.6341759647010462
1.0,8.0,5.0,3.0,0.7,177.0,1.0,0.0,0.0,2.0,False,False,0.06050504016520966,False,0.05,False,0.35299803096292964,AdaBoost,AdaBoost,False,0.3510713254904454
1.0,16.409108,44.61060300000001,16.099358,1.228265,354.432522,0.18725899999999998,0.0,0.0,4.142518,True,True,0.8915522910791484,True,1.0,True,0.6261011448882708,AdaBoost,AdaBoost,True,0.6281781902578406
2.0,13.0,2.0,13.0,0.75,163.0,1.0,1.0,1.0,1.0,False,False,0.2893483404761716,False,0.1,False,0.3458765734122687,AdaBoost,AdaBoost,False,0.3448800985178983
1.0,17.63196,22.425221,16.321248999999998,1.1967709999999998,350.834044,0.716138,0.0,0.0,5.793412,True,True,0.8779489316287679,True,1.0,True,0.7117943222021204,AdaBoost,AdaBoost,True,0.7132738310686364
1.0,17.449354999999994,50.610504999999996,16.443788,0.747178,359.864646,1.432992,0.0,0.0,3.0,True,True,0.8659543323777698,True,0.8666666666666666,True,0.6046098015133214,AdaBoost,AdaBoost,True,0.6063017764456706
1.0,14.0,24.0,13.0,1.12381,448.0,1.0,0.0,0.0,5.0,True,True,0.8666285606940689,True,1.0,True,0.6667629950710023,AdaBoost,AdaBoost,True,0.668499825481318
1.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,True,False,0.049684969716493284,False,0.0,False,0.2485153746341546,AdaBoost,AdaBoost,False,0.2470652953226793
1.438724,1.652341,0.437651,3.035043,1.6502240000000001,38.75134600000001,0.0,0.182602,0.161884,0.308906,True,False,0.39353592139007776,True,0.9,True,0.7178629386351717,AdaBoost,AdaBoost,True,0.7175168565603982
1.0,8.0,78.0,5.0,2.0,13.0,0.0,0.0,0.0,1.0,False,False,0.20924209744950584,False,0.0,False,0.0660863168954889,AdaBoost,AdaBoost,False,0.06627724028024731
1.0,10.0,9.0,6.0,0.2,226.0,0.0,0.0,0.0,4.0,False,False,0.08790121477682843,False,0.1,False,0.3547042611441821,AdaBoost,AdaBoost,False,0.3530187602165457
1.0,3.0,3.0,2.0,2.0,66.0,0.0,0.0,0.0,2.0,False,False,0.0704078582655279,False,0.025,False,0.11850650369781088,AdaBoost,AdaBoost,False,0.11804872530051536
1.0,3.0,26.0,0.0,0.75,134.0,0.0,0.0,0.0,1.0,False,False,0.04813676655424417,False,0.0,False,0.23168059445728584,AdaBoost,AdaBoost,False,0.23033346354743908
