cbo,ca,npm,dam,mfa,max_cc,buggy,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
8.0,2.0,6.0,1.0,0.0,1.0,True,True,0.9999999996968434,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999996968434
6.0,5.0,1.0,0.296296,0.0,3.0,True,True,0.7874689765803282,True,0.6,True,0.9999999999999998,Voting,Voting,True,0.7874689771715947
1.535827,1.0,1.7967990000000005,0.7468279999999999,0.010143000000000001,3.457122,False,False,0.3936697584517999,False,0.1,False,0.2,Voting,Voting,False,0.39366975806520765
1.597661,1.102499,0.0,0.093889,0.104995,6.6290070000000005,False,False,0.0021919648335676587,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.002191964826721418
10.0,1.0,5.0,1.0,0.918033,2.0,True,True,0.9999999645332076,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999645332077
2.019577,1.581192,0.249966,0.0,0.988851,0.187626,False,False,0.2256079152259857,False,0.1,False,0.2,Voting,Voting,False,0.22538017338072341
5.0,0.0,2.0,0.0,0.982456,1.0,True,True,0.99875768877181,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9987576887731366
3.0,3.0,0.0,0.0,1.0,0.0,True,True,0.7439217908715271,True,0.8,True,0.8,Voting,Voting,True,0.7439217908721429
6.0,0.0,2.0,0.0,0.982456,1.0,True,True,0.9998095486044116,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.999809548605035
2.0,1.0,1.0,0.0,0.99095,1.0,True,True,0.5383123077274585,True,0.9,True,0.9999999999999998,Voting,Voting,True,0.5383124466362196
6.0,4.0,3.0,0.5,0.0,1.0,True,True,0.999996814939644,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999968149396561
1.0,1.0,2.0,1.0,0.0,3.0,False,True,0.7892103075987809,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.7892103078287165
8.0,1.0,2.0,0.0,0.9953270000000001,1.0,True,True,0.9999664358168352,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999664358169891
4.0,0.0,2.0,1.0,0.965517,1.0,True,True,0.9975847074864492,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9975847074890348
2.015343,1.480766,1.7713310000000002,0.6033649999999999,0.095837,2.342567,False,True,0.5748006264000082,False,0.0,False,2.2204460492503185e-16,Voting,Voting,True,0.574800625995388
5.0,0.0,2.0,0.0,0.982456,1.0,True,True,0.999465782329398,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9994657823303504
6.0,0.0,2.0,0.0,0.982456,1.0,True,True,0.9998095486044116,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.999809548605035
0.0,0.0,1.0,0.015625,0.0,0.0,True,True,0.9663148972679134,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9663148976431675
12.0,3.0,3.0,0.0,0.949153,1.0,True,True,0.9999999693926308,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999693926309
4.0,0.0,3.0,0.0,0.95,1.0,True,True,0.9999518107250308,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999518107250753
4.0,0.0,3.0,0.0,0.95,1.0,True,True,0.9999518107250308,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999518107250753
1.3646479999999999,1.0,0.354487,0.31501599999999996,0.0065780000000000005,7.019469,False,False,0.0055038425408171785,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.005503842514787468
1.0,1.0,8.0,0.833333,0.0,4.0,True,True,0.999999992747888,True,0.8,True,0.8,Voting,Voting,True,0.9999999918063674
1.0,1.0,8.0,0.833333,0.0,4.0,True,True,0.999999992747888,True,0.8,True,0.8,Voting,Voting,True,0.9999999918063674
2.0,0.0,7.0,1.0,0.6,4.0,True,True,0.9999997703796148,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.9999997699102156
11.0,1.0,3.0,0.0,0.95,1.0,True,True,0.9999999527321459,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999527321461
1.0,1.0,0.996033,0.692186,0.0,5.395656,False,True,0.6551689070991294,False,0.3,False,0.29999999999999993,Voting,Voting,True,0.6551689053275616
2.24758,1.264549,0.9684510000000001,0.0,0.9881979999999999,0.419026,False,False,0.3231974101614329,False,0.3,False,0.2,Voting,Voting,False,0.32319740111903217
7.0,1.0,5.0,0.0,0.98,1.0,True,True,0.9999999962663702,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999962663702
6.0,4.0,1.0,0.0,0.0,1.0,True,True,0.9979463940035088,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9979463940079508
12.0,0.0,4.0,0.0,0.9696969999999999,3.0,True,True,0.9999999697100505,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999697100507
1.913647,1.0,1.5076690000000001,0.9923069999999999,0.074896,2.8853400000000002,False,False,0.4116465991995226,False,0.2,False,2.2204460492503185e-16,Voting,Voting,False,0.4116465975428175
6.0,1.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999916855436524,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999916855436799
6.0,1.0,3.0,0.0,0.9534879999999999,1.0,True,True,0.9999916855436524,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999916855436799
2.307527,1.208767,0.892445,0.0,0.98255,0.542953,False,False,0.24655851093290995,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.24655848100883035
8.0,1.0,5.0,0.5,0.9047620000000001,2.0,True,True,0.9999999880223936,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999880223939
1.413485,1.1576520000000001,1.03128,0.8434360000000001,0.042336,2.726607,False,False,0.3426660720407073,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.3426660592953782
13.0,1.0,3.0,0.0,0.979592,3.0,True,True,0.9999995683267908,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999995683267929
5.0,2.0,7.0,0.666667,0.0,2.0,True,True,0.999999999937882,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.999999999937882
2.319547,1.444519,0.0,0.0,0.030057,2.0,False,False,0.011957065892424406,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.011957041187024627
0.0,0.0,1.0,0.0,0.0,0.0,True,True,0.96655996798202,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.966559968354557
4.0,2.0,1.0,0.0,1.0,0.0,True,True,0.9902422465961046,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9902422465962243
2.160529,1.451552,0.9053389999999999,0.0,0.9928299999999999,0.497329,False,False,0.4165128103526099,False,0.1,False,0.10000000000000002,Voting,Voting,False,0.41651278374217376
6.0,1.0,6.0,0.5,0.975124,1.0,True,True,0.9999999995363524,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999995363525
0.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8309458605538471,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8309458618697166
4.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.998505336413164,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9985053364143943
1.063297,1.200264,1.624938,0.7380760000000001,0.0,2.940705,False,False,0.3921815367759558,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.392181535014618
2.046453,1.301892,0.878058,0.0,0.937474,0.18498199999999998,False,False,0.3007830329120005,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.3007827571199936
5.0,1.0,3.0,0.0,0.0,1.0,True,True,0.9999971947541626,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999971947541664
14.0,1.0,3.0,0.0,0.979592,1.0,True,True,0.9999999977197676,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999977197677
4.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.998505336413164,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9985053364143943
0.0,0.0,0.0,0.0,0.0,4.0,True,False,0.3333560059215964,False,0.4,False,0.29999999999999993,Voting,Voting,False,0.33335600560195733
0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.7453917501546373,True,0.8,True,0.7,Voting,Voting,True,0.7448920972766871
1.826805,1.6347770000000001,0.017721,0.23201799999999997,0.0,2.318302,False,False,0.14008674437105426,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.14008628284938512
1.0,0.0,1.0,0.0,1.0,0.0,True,True,0.9106008415663064,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9106009825126562
2.043029,1.48795,0.906852,0.0,0.997394,0.166301,False,True,0.5183170119626512,False,0.2,False,2.2204460492503185e-16,Voting,Voting,True,0.5183169034991247
1.0,1.0,0.749279,0.52677,0.0,5.494848999999999,False,False,0.19147116028734568,False,0.1,False,0.10000000000000002,Voting,Voting,False,0.19147115982276738
0.0,0.0,1.0,0.0,0.0,0.0,True,True,0.96655996798202,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.966559968354557
0.0,0.0,1.0,0.0,0.0,0.0,True,True,0.96655996798202,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.966559968354557
0.0,0.0,1.0,0.0,0.0,0.0,True,True,0.96655996798202,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.966559968354557
10.0,2.0,3.0,0.5,0.96,1.0,True,True,0.9999997624969424,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999997624969437
2.0,2.0,1.0,0.0,1.0,0.0,False,True,0.935970233390202,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.9359702332077706
5.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.9994661532004648,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9994661532014166
2.139919,1.352846,0.133955,0.0,0.9253370000000001,0.612579,False,False,0.038725351042521804,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.038302276737598374
3.0,2.0,1.0,0.0,1.0,0.0,True,True,0.9739780830874896,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9739780830880792
5.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9994691662895931,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9994691662905388
0.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8309458605538471,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8309458618697166
8.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9999759855868916,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.999975985587003
2.2267639999999997,1.480766,0.0,0.0,0.470707,2.0,False,False,0.003956425787633985,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.003956417782747281
5.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.9974898035117452,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9974898035129013
0.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8003668120310881,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8003668125179366
5.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.9974898035117452,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9974898035129013
9.0,1.0,6.0,0.5,0.970297,2.0,True,True,0.9999999933576784,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999999933576784
2.0,2.0,1.0,0.0,0.0,0.0,True,True,0.9834487539230056,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.9834487536443759
2.0,2.0,0.0,0.0,0.0,2.0,False,True,0.6772876250558455,True,0.8,True,0.7,Voting,Voting,True,0.6772876357080161
1.0,1.0,6.0,1.0,0.0,1.0,True,True,0.9999998890285744,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999998890285746
3.0,2.0,3.0,1.0,0.0,1.0,True,True,0.9998326924635306,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9998326924635319
1.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8670983375431408,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8670984629343105
1.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8670983375431408,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8670984629343105
1.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8670983375431408,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8670984629343105
1.0,0.0,1.0,0.0,1.0,0.0,True,True,0.8670983375431408,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8670984629343105
7.0,1.0,2.0,0.0,0.990566,1.0,True,True,0.9993751437241756,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9993751437248909
2.261752,1.9457849999999999,0.949809,0.0,0.9996799999999999,0.10818499999999999,False,True,0.5557664286275896,False,0.1,False,0.2,Voting,Voting,True,0.5557664284719657
2.041275,1.0,1.41403,0.979131,0.391817,2.316438,False,False,0.44295163616348265,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.4429516355829225
5.0,0.0,2.0,0.0,0.982143,1.0,True,True,0.9974898035117452,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9974898035129013
1.0,0.0,1.0,0.0,0.0,1.0,True,True,0.8989454672502696,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8989455793497273
1.0,0.0,1.0,0.0,0.0,1.0,True,True,0.8989454672502696,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8989455793497273
1.0,1.0,5.0,1.0,0.0,1.0,True,True,0.9999979607690256,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999979607690263
1.165627,1.6983709999999999,0.406504,0.511633,0.0,2.844705,False,False,0.3360449128185592,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.3360448654869646
2.067662,1.0,1.9888599999999999,0.970656,0.101801,2.848703,False,True,0.5563243081094981,False,0.2,False,0.29999999999999993,Voting,Voting,True,0.5563243080194756
2.2037150000000003,1.480605,0.0,0.0,0.454057,2.0,False,False,0.005991828251627928,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.005991819157585638
2.0,1.0,1.0,0.0,1.0,0.0,True,True,0.6231553554288389,True,0.9,True,0.9999999999999998,Voting,Voting,True,0.6231555861386454
2.0,1.0,1.0,0.0,1.0,0.0,True,True,0.6231553554288389,True,0.9,True,0.9999999999999998,Voting,Voting,True,0.6231555861386454
2.215529,1.164472,0.650798,0.0,0.8231870000000001,0.608247,False,False,0.12411951711538685,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.12411910678074307
0.0,0.0,1.0,0.0,0.0,1.0,True,True,0.8350442823157586,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8350442827575526
5.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9975034144053296,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9975034144064787
5.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9975034144053296,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9975034144064787
1.603841,1.7248130000000002,0.257787,0.11063599999999996,0.0,2.194423,False,False,0.3101325346980636,False,0.1,False,0.10000000000000002,Voting,Voting,False,0.31013195635010093
1.0,1.0,1.0,0.0,0.0,0.0,True,True,0.7789060139143514,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.7815144374557724
1.0,1.0,1.0,0.0,0.0,0.0,True,True,0.7789060139143514,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.7815144374557724
5.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9975034144053296,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9975034144064787
5.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9975034144053296,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9975034144064787
7.0,1.0,1.0,0.0,0.9952610000000001,1.0,True,True,0.9887707952714012,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9887707952832768
6.0,0.0,3.0,0.0,0.9649120000000001,1.0,True,True,0.9999411089581208,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999411089581839
3.0,1.0,1.0,0.0,0.0,1.0,True,True,0.6384393271718133,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.6384393275532076
3.0,1.0,1.0,0.0,0.0,1.0,True,True,0.6384393271718133,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.6384393275532076
3.0,1.0,1.0,0.0,0.0,1.0,True,True,0.6384393271718133,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.6384393275532076
1.0757940000000001,1.091507,1.21985,0.996352,0.0,2.464752,False,False,0.3948739451999173,False,0.2,False,2.2204460492503185e-16,Voting,Voting,False,0.39487394051960667
4.0,3.0,1.0,0.0,0.0,1.0,True,True,0.977800144429318,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9778001444293386
6.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9988866756524732,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9988866756534858
6.0,0.0,2.0,0.0,0.979592,1.0,True,True,0.9988866756524732,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9988866756534858
4.0,2.0,1.0,0.0,0.0,1.0,True,True,0.9817600809711994,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9817600809712353
4.0,2.0,1.0,0.0,0.0,1.0,True,True,0.9817600809711994,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9817600809712353
4.0,2.0,2.0,0.0,0.0,1.0,True,True,0.9989532669236836,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9989532669236879
11.0,0.0,2.0,0.0,0.989691,2.0,True,True,0.9998892684018994,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9998892684020508
3.0,3.0,1.0,0.0,0.0,1.0,True,True,0.9538566162062948,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9538566162063052
2.0,1.0,6.0,0.666667,0.975124,1.0,True,True,0.9999996335503282,True,0.9,True,0.9999999999999998,Voting,Voting,True,0.9999996335503286
10.0,0.0,2.0,0.0,0.989691,1.0,True,True,0.9999556096860396,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999556096861002
10.0,0.0,2.0,0.0,0.989691,1.0,True,True,0.9999556096860396,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999556096861002
2.466018,1.601545,0.0,0.0,0.031495,2.0,False,False,0.03742481057401295,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.03742480441514066
1.488107,1.006742,0.7776810000000001,0.8603299999999999,0.151502,2.174459,False,False,0.31127352164502115,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.311273396154451
1.996,1.208892,1.37253,0.08249,0.174039,2.592899,False,False,0.12936048408473586,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.12936048392100266
9.0,1.0,2.0,0.0,0.978261,1.0,True,True,0.9998798043225609,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9998798043227245
2.3391830000000002,1.05536,0.31638299999999997,0.704021,0.046662,2.00966,False,False,0.04224466769391366,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.04224464369594422
2.0,1.0,1.0,0.0,0.0,1.0,True,True,0.6076116416057596,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.607611875221627
1.987977,1.0,1.851316,0.881084,0.16188,2.8849259999999997,False,True,0.5058279093687749,False,0.0,False,2.2204460492503185e-16,Voting,Voting,True,0.5058279091348112
10.0,1.0,4.0,0.0,0.985366,1.0,True,True,0.9999998394466999,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999998394467001
4.0,0.0,1.0,0.0,0.0,1.0,True,True,0.9877658159064002,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9877658159183985
1.197989,1.019874,1.9664849999999998,0.643741,0.022175999999999998,2.513709,False,True,0.5606947661223158,False,0.1,False,0.2,Voting,Voting,True,0.5606947660067623
0.0,0.0,1.0,0.0,0.0,1.0,True,True,0.8350442823157586,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.8350442827575526
1.0,1.0,1.0,0.0,0.0,1.0,True,True,0.6581629273892237,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.6594478777241911
1.0,1.0,1.0,0.0,0.0,1.0,True,True,0.7384869468839866,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.7393107926258599
2.486869,1.232269,0.0,0.0,0.032335,2.0,False,False,0.01999247138689841,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.01999245471449207
1.845,1.0,1.416618,0.347571,0.301371,2.902934,False,False,0.09904414525584908,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.09904414506957465
6.0,1.0,0.0,0.0,0.9953270000000001,1.0,True,True,0.7976771815697439,True,0.6,True,0.6000000000000001,Voting,Voting,True,0.797677181433761
2.0,2.0,1.0,0.0,0.0,1.0,True,True,0.9369691428192944,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9369691429662983
1.831547,1.161716,1.3376299999999999,0.4381350000000001,0.019458,2.678754,False,False,0.2541472950784363,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.2541472944194664
10.0,0.0,2.0,0.0,0.989691,2.0,True,True,0.9997151462758528,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9997151462763354
2.2934240000000004,1.3347950000000002,0.548447,0.0,0.9460040000000001,0.566234,False,False,0.1106221730273484,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.1106220587994554
6.0,3.0,4.0,1.0,0.4,3.0,True,True,0.9998808563824166,True,1.0,True,0.8999999999999999,Voting,Voting,True,0.9998808562188382
2.170128,1.336273,0.567591,0.0,0.95155,0.588579,False,False,0.1073054240656618,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.10730515400514434
1.5803610000000001,1.102703,0.905451,0.601578,0.032857,2.433082,False,False,0.12756597615267165,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.1275659683168151
1.9245349999999999,1.232269,0.731033,0.0063939999999999995,0.019489,2.768236,False,False,0.03118414464257472,False,0.1,False,2.2204460492503185e-16,Voting,Voting,False,0.031184143916928374
6.0,1.0,5.0,0.5,0.555556,1.0,True,True,0.9999998995191404,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999998995191404
3.0,3.0,3.0,0.0,0.0,3.0,True,True,0.9958697526678841,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9958697526698052
2.2735369999999997,1.505184,0.0,0.0,0.033247000000000006,2.0,False,False,0.02031153893958015,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.0203115165825906
1.758391,1.0,0.32255,0.39209,0.447738,2.822537,False,False,0.0025959693253802744,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.002595968936645484
7.0,0.0,2.0,0.0,0.989691,1.0,True,True,0.9995254189476794,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9995254189484085
3.0,1.0,3.0,1.0,0.5,4.0,True,True,0.9265792942652342,True,0.9,True,0.8,Voting,Voting,True,0.9265792941183663
3.0,1.0,2.0,0.0,0.9878049999999999,1.0,True,True,0.98696435831736,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9869643583175914
2.291224,1.212689,0.8761180000000001,0.0,0.939652,0.597267,False,False,0.1911058221333407,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.19110580849160408
2.0,2.0,4.0,0.0,0.0,1.0,True,True,0.9999896317628963,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999896317628967
10.0,0.0,2.0,0.0,0.989691,1.0,True,True,0.999950687596776,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999506875968595
1.91648,1.0,1.580777,0.606004,0.151775,2.8681099999999997,False,False,0.3923826644042567,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.39238266396189303
2.224376,1.3434030000000001,0.0,0.0,0.065585,2.0,False,False,0.015375754034752697,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.015375699827299664
2.443864,1.569784,0.0,0.0,0.072116,2.0,False,False,0.02332629763767641,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.023326292668217896
3.0,1.0,2.0,1.0,0.0,3.0,True,True,0.9201119235813288,False,0.5,True,0.7,Voting,Voting,True,0.9201119234733065
6.0,3.0,3.0,0.0,0.0,1.0,True,True,0.99998701267505,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9999870126750646
0.0,0.0,3.0,0.0,0.95,1.0,True,True,0.9956630839498898,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9956630839499114
6.0,1.0,1.0,0.0,0.990698,1.0,True,True,0.975850623952121,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9758506239684928
6.0,1.0,1.0,0.0,0.990698,1.0,True,True,0.975850623952121,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9758506239684928
2.0,2.0,3.0,0.0,0.0,2.0,True,True,0.9988311765665128,True,0.7,True,0.8999999999999999,Voting,Voting,True,0.9988311765640355
1.674332,1.135583,1.317256,0.504556,0.300982,2.869756,False,False,0.1071208118003361,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.10712081149258532
1.912654,1.0,0.091128,0.079468,0.339654,2.1217610000000002,False,False,0.007183822266694019,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.007165710113652403
4.0,4.0,2.0,0.0,0.0,1.0,True,True,0.9984961361803676,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9984961361804473
7.0,1.0,2.0,0.0,0.990698,1.0,True,True,0.9993759786266856,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9993759786275793
5.0,1.0,2.0,0.0,0.9756100000000001,1.0,True,True,0.9972842986781406,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9972842986788195
2.226134,1.480656,0.0,0.0,0.469209,2.0,False,False,0.006531279973541282,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.006531273051854634
1.0,0.0,2.0,0.0,0.0,1.0,True,True,0.9951662524310972,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9951662524312538
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
4.0,1.0,2.0,0.0,0.97619,1.0,True,True,0.9942074358395726,True,1.0,True,0.9999999999999998,Voting,Voting,True,0.9942074358398357
2.142377,1.243744,0.170536,0.166853,0.070053,2.62635,False,False,0.0073466228865588816,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.007346621675424437
1.149816,1.29683,0.714179,0.598539,0.0,2.3891299999999998,False,False,0.2600031303585801,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.26000301442395074
1.8951060000000002,1.0,1.0489110000000001,0.57194,0.38706599999999997,2.660561,False,False,0.03865202888838402,False,0.0,False,0.10000000000000002,Voting,Voting,False,0.038652029392473315
1.9737630000000002,1.0,1.475424,0.7778390000000001,0.226688,2.8805169999999998,False,False,0.3670168886902798,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.3670168881680142
2.465968,1.6086479999999999,0.0,0.0,0.022203,2.0,False,False,0.0385861166249245,False,0.0,False,2.2204460492503185e-16,Voting,Voting,False,0.03858611076425054
