wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
4.0,2.0,0.0,4.0,8.0,4.0,0.0,4.0,3.0,0.666667,27.0,1.0,0.0,0.6,0.666667,0.0,0.0,5.5,1.0,0.5,False,False,0.0,False,0.1,False,0.1,Accuracy,Accuracy,False,0.00022712364176513802
17.0,2.0,0.0,17.0,62.0,88.0,2.0,16.0,16.0,0.8888889999999999,329.0,0.8888889999999999,0.0,0.117647,0.205357,0.0,0.0,17.823529,12.0,1.5882,False,True,1.0,True,0.9,True,0.7,Accuracy,Accuracy,True,0.9995594834819762
14.0,1.0,0.0,30.0,69.0,51.0,1.0,29.0,12.0,0.8205129999999999,511.0,1.0,2.0,0.0,0.19230799999999998,0.0,0.0,35.071428999999995,17.0,2.5,True,True,1.0,True,0.9,True,1.0,Accuracy,Accuracy,True,0.9998796635995756
4.0,1.0,0.0,13.0,21.0,4.0,4.0,9.0,3.0,0.666667,132.0,1.0,0.0,0.0,0.4,0.0,0.0,31.75,6.0,2.75,False,False,0.0,False,0.2,False,0.3,Accuracy,Accuracy,False,0.0005590235841025019
4.0,2.0,0.0,14.0,30.0,2.0,0.0,14.0,3.0,0.666667,161.0,1.0,0.0,0.6,0.666667,0.0,0.0,38.0,8.0,2.25,False,False,0.2,False,0.0,False,0.1,Accuracy,Accuracy,False,0.1996526527369515
1.0,1.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3.0,3.0,0.0,8.0,14.0,3.0,0.0,8.0,3.0,2.0,45.0,0.0,0.0,0.777778,0.555556,0.0,0.0,14.0,3.0,1.3333,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4.0,1.0,0.0,19.0,69.0,2.0,1.0,18.0,2.0,0.583333,598.0,1.0,0.0,0.0,0.333333,0.0,0.0,147.5,40.0,10.25,False,False,0.3,False,0.3,False,0.3,Accuracy,Accuracy,False,0.29999999999999993
7.0,1.0,4.0,20.0,32.0,9.0,17.0,4.0,5.0,0.5,220.0,1.0,0.0,0.0,0.333333,0.0,0.0,30.142857,7.0,2.5714,False,True,0.9,True,1.0,True,1.0,Accuracy,Accuracy,True,0.900226676005139
4.0,2.0,0.0,18.0,38.0,0.0,2.0,16.0,4.0,0.0,268.0,1.0,1.0,0.8125,0.5,0.0,0.0,65.75,27.0,7.25,True,True,0.9,True,0.6,False,0.1,Accuracy,Accuracy,True,0.898788080812799
6.0,2.0,0.0,10.0,20.0,0.0,4.0,7.0,4.0,0.533333,106.0,1.0,1.0,0.555556,0.4,1.0,2.0,16.166667,2.0,0.8333,False,True,1.0,True,0.6,False,0.3,GMean,GMean,False,0.30878795659468566
9.0,1.0,0.0,24.0,45.0,32.0,0.0,24.0,3.0,0.875,235.0,1.0,0.0,0.0,0.270833,0.0,0.0,24.666667,7.0,1.8889,True,True,0.9,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9001203678120482
9.0,1.0,0.0,11.0,45.0,22.0,0.0,11.0,6.0,0.75,351.0,1.0,0.0,0.0,0.4,0.0,0.0,37.77777800000001,1.0,0.7778,True,True,0.6,True,0.7,True,0.8,Accuracy,Accuracy,True,0.6003327442138577
2.0,2.0,0.0,13.0,16.0,1.0,1.0,13.0,1.0,2.0,88.0,0.0,0.0,0.857143,0.75,1.0,2.0,43.0,6.0,3.0,True,False,0.5,True,0.7,True,0.6,FMeasure,FMeasure,True,0.6972207071079312
20.0,2.0,0.0,14.0,71.0,90.0,3.0,12.0,18.0,0.8373209999999999,677.0,1.0,3.0,0.41935500000000003,0.19078900000000001,0.0,0.0,32.3,34.0,3.1,True,True,0.8,True,1.0,True,0.9,Accuracy,Accuracy,True,0.8003474038169037
5.0,2.0,0.0,7.0,33.0,2.0,1.0,6.0,2.0,0.55,207.0,1.0,0.0,0.5,0.625,0.0,0.0,39.4,5.0,1.6,False,True,0.7,False,0.5,False,0.4,FMeasure,FMeasure,False,0.500217599006312
3.0,3.0,0.0,2.0,7.0,1.0,1.0,1.0,3.0,2.0,43.0,0.0,0.0,0.882353,0.777778,2.0,2.0,13.333332999999998,2.0,1.3333,False,False,0.2,False,0.4,False,0.3,Accuracy,Accuracy,False,0.20034649289209744
7.0,1.0,0.0,48.0,7.0,21.0,48.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,1.0,1.0,True,False,0.0,False,0.2,False,0.0,Accuracy,Accuracy,False,0.00024082229345182192
3.0,1.0,0.0,9.0,15.0,1.0,1.0,8.0,2.0,0.5,50.0,1.0,0.0,0.0,0.5,0.0,0.0,15.333332999999998,3.0,1.0,True,False,0.4,False,0.3,True,0.6,GMean,GMean,True,0.59362624773923
11.0,1.0,0.0,11.0,38.0,0.0,2.0,9.0,7.0,0.56,336.0,1.0,1.0,0.0,0.28,0.0,0.0,29.090909000000003,3.0,1.3636,False,True,0.8,True,0.9,True,0.7,Accuracy,Accuracy,True,0.8000141687630435
2.0,2.0,0.0,10.0,8.0,1.0,1.0,10.0,1.0,2.0,38.0,0.0,0.0,0.857143,0.75,1.0,2.0,18.0,3.0,1.5,False,False,0.3,False,0.2,False,0.2,Accuracy,Accuracy,False,0.29977034169483213
67.0,1.0,0.0,44.0,172.0,1931.0,9.0,37.0,60.0,0.952102,1449.0,0.967742,5.0,0.0,0.10909100000000001,0.0,0.0,20.164179,49.0,1.9104,True,True,1.0,True,1.0,True,0.6,Accuracy,Accuracy,True,0.9995743072990599
3.0,2.0,0.0,11.0,32.0,3.0,0.0,11.0,3.0,1.5,232.0,1.0,0.0,0.75,0.555556,0.0,0.0,75.333333,16.0,5.6667,True,False,0.3,False,0.4,False,0.2,Accuracy,Accuracy,False,0.3000138922698328
5.0,1.0,19.0,26.0,18.0,10.0,19.0,7.0,0.0,1.0,154.0,1.0,0.0,0.0,0.45,0.0,0.0,26.8,5.0,1.4,False,False,0.5,True,0.6,False,0.1,Accuracy,Accuracy,False,0.499695274751214
14.0,1.0,0.0,15.0,26.0,29.0,8.0,7.0,14.0,0.769231,159.0,1.0,2.0,0.0,0.3,0.0,0.0,9.928571,9.0,1.5,False,False,0.4,True,0.7,True,0.6,Accuracy,Accuracy,False,0.4005740254799467
18.0,1.0,0.0,2.0,28.0,87.0,1.0,1.0,18.0,0.852941,200.0,1.0,0.0,0.0,0.361111,0.0,0.0,9.666667,1.0,0.9444,False,False,0.4,False,0.5,False,0.5,Accuracy,Accuracy,False,0.40022712785028564
4.0,3.0,0.0,5.0,9.0,4.0,0.0,5.0,3.0,0.666667,31.0,1.0,0.0,0.818182,0.666667,0.0,0.0,6.5,1.0,0.5,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,0.00011778470628177418
2.0,1.0,0.0,4.0,5.0,1.0,4.0,0.0,1.0,1.689655,88.0,0.0,0.0,0.0,1.0,0.0,0.0,28.5,0.0,0.0,True,False,0.1,False,0.3,False,0.3,Accuracy,Accuracy,False,0.1004535178106945
3.0,3.0,0.0,7.0,15.0,3.0,0.0,7.0,3.0,2.0,46.0,0.0,0.0,0.777778,0.555556,0.0,0.0,14.333332999999998,3.0,1.3333,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3.0,1.0,0.0,9.0,13.0,0.0,1.0,8.0,3.0,0.0,113.0,1.0,1.0,0.0,0.533333,0.0,0.0,35.666667,1.0,0.3333,False,False,0.3,False,0.0,False,0.1,Accuracy,Accuracy,False,0.2994252098636682
3.0,2.0,0.0,12.0,24.0,3.0,0.0,12.0,3.0,2.0,94.0,0.0,0.0,0.75,0.555556,0.0,0.0,30.333333000000003,8.0,3.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,8.418434774750873e-05
7.0,1.0,1.0,10.0,37.0,13.0,1.0,9.0,5.0,0.75,227.0,1.0,0.0,0.0,0.375,0.0,0.0,31.142857,20.0,3.4286,False,True,0.9,False,0.5,True,0.6,Accuracy,Accuracy,True,0.8994916994607194
3.0,2.0,0.0,10.0,21.0,3.0,0.0,10.0,3.0,2.0,110.0,0.0,0.0,0.75,0.555556,0.0,0.0,35.666667,9.0,3.3333,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3.0,2.0,0.0,12.0,31.0,3.0,0.0,12.0,3.0,2.0,144.0,0.0,0.0,0.75,0.555556,0.0,0.0,47.0,11.0,4.0,True,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
2.0,2.0,0.0,6.0,9.0,1.0,0.0,6.0,2.0,2.0,20.0,0.0,0.0,0.875,0.75,0.0,0.0,9.0,1.0,0.5,False,False,0.2,False,0.0,False,0.1,Accuracy,Accuracy,False,0.19978880390423054
12.0,2.0,0.0,10.0,37.0,14.0,2.0,8.0,12.0,0.831169,390.0,0.714286,1.0,0.541667,0.3,0.0,0.0,30.916666999999997,30.0,3.3333,True,True,0.9,True,1.0,True,0.7,Accuracy,Accuracy,True,0.8998906942183932
2.0,2.0,0.0,11.0,14.0,1.0,1.0,11.0,1.0,2.0,63.0,0.0,0.0,0.857143,0.75,1.0,2.0,30.5,4.0,2.0,False,False,0.5,False,0.3,False,0.3,Accuracy,Accuracy,False,0.49970293305451663
5.0,2.0,0.0,11.0,38.0,8.0,1.0,11.0,1.0,0.75,220.0,1.0,1.0,0.75,0.4375,2.0,4.0,42.8,12.0,2.8,False,True,0.9,True,1.0,True,0.8,Accuracy,Accuracy,True,0.899976829696099
7.0,1.0,0.0,7.0,42.0,9.0,3.0,4.0,4.0,0.333333,558.0,1.0,0.0,0.0,0.3,0.0,0.0,78.57142900000002,12.0,3.2857,True,True,0.7,True,1.0,True,0.8,Accuracy,Accuracy,True,0.7002746388436121
16.0,2.0,1.0,17.0,66.0,58.0,3.0,14.0,14.0,0.8,918.0,1.0,0.0,0.464286,0.333333,0.0,0.0,56.0,16.0,2.6875,True,True,1.0,True,0.8,True,1.0,Accuracy,Accuracy,True,0.9998742877364875
2.0,1.0,0.0,6.0,6.0,1.0,2.0,4.0,1.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,2.0,1.0,False,False,0.5,False,0.3,False,0.4,Accuracy,Accuracy,False,0.49978842786896527
7.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,7.0,0.722222,113.0,1.0,0.0,0.0,0.428571,0.0,0.0,14.285714000000002,7.0,1.7143,False,False,0.2,False,0.1,False,0.2,Accuracy,Accuracy,False,0.19993727502132808
10.0,1.0,0.0,11.0,33.0,0.0,4.0,7.0,6.0,0.7460319999999999,248.0,1.0,0.0,0.0,0.314815,0.0,0.0,23.1,6.0,2.4,True,True,0.8,True,0.6,True,0.6,Accuracy,Accuracy,True,0.7997026707080447
9.0,1.0,0.0,10.0,30.0,6.0,7.0,5.0,5.0,0.671875,235.0,0.125,0.0,0.0,0.34375,0.0,0.0,24.222222,3.0,1.1111,True,False,0.3,True,0.8,True,0.7,FMeasure,FMeasure,True,0.7885438385616398
5.0,1.0,0.0,12.0,19.0,10.0,3.0,9.0,4.0,1.0,143.0,1.0,0.0,0.0,0.583333,0.0,0.0,27.4,1.0,0.6,False,False,0.2,False,0.4,False,0.2,Accuracy,Accuracy,False,0.20012517698200646
2.0,1.0,0.0,11.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,False,False,0.5,False,0.0,False,0.0,Accuracy,Accuracy,False,0.4992701168162773
4.0,1.0,0.0,7.0,4.0,6.0,6.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
6.0,1.0,0.0,11.0,37.0,3.0,1.0,10.0,3.0,0.4,214.0,1.0,0.0,0.0,0.266667,0.0,0.0,34.5,8.0,1.8333,True,True,0.6,False,0.4,True,0.6,Accuracy,Accuracy,True,0.5998744783440906
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,6.275222853532613e-05
17.0,3.0,0.0,11.0,39.0,52.0,2.0,9.0,17.0,0.794643,535.0,1.0,3.0,0.578947,0.218487,1.0,3.0,30.058823999999998,21.0,2.5294,True,True,0.9,True,0.8,True,1.0,Accuracy,Accuracy,True,0.9000232090763977
3.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,17.0,1.0,0.0,0.0,0.666667,0.0,0.0,4.3333330000000005,1.0,0.6667,False,False,0.0,False,0.1,False,0.0,Accuracy,Accuracy,False,6.275524504837519e-05
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4.0,1.0,0.0,11.0,23.0,2.0,1.0,10.0,2.0,0.583333,101.0,1.0,0.0,0.0,0.333333,0.0,0.0,23.25,4.0,1.25,False,False,0.0,False,0.2,False,0.3,Accuracy,Accuracy,False,0.0003828150175170282
7.0,1.0,0.0,5.0,11.0,13.0,2.0,3.0,7.0,0.766667,68.0,1.0,2.0,0.0,0.4,0.0,0.0,8.0,3.0,1.0,True,True,0.6,False,0.4,True,0.6,Accuracy,Accuracy,True,0.5998745581269403
2.0,2.0,0.0,16.0,21.0,1.0,1.0,16.0,1.0,2.0,145.0,0.0,0.0,0.857143,0.75,1.0,3.0,71.5,8.0,4.0,True,True,0.8,True,1.0,True,0.9,Accuracy,Accuracy,True,0.8002115088877004
8.0,1.0,6.0,28.0,44.0,26.0,10.0,23.0,3.0,0.9285709999999999,342.0,1.0,0.0,0.0,0.371429,0.0,0.0,41.5,19.0,3.75,True,True,0.9,True,1.0,True,0.8,Accuracy,Accuracy,True,0.8999770360857234
5.0,1.0,0.0,22.0,45.0,8.0,2.0,20.0,3.0,0.25,165.0,1.0,0.0,0.0,0.3,0.0,0.0,31.8,15.0,3.4,True,False,0.5,True,0.8,False,0.5,Accuracy,Accuracy,False,0.5001877309169821
15.0,2.0,0.0,21.0,53.0,27.0,2.0,19.0,14.0,0.728571,357.0,1.0,3.0,0.4814810000000001,0.19259300000000001,0.0,0.0,22.466667,13.0,1.8667,True,True,0.9,True,0.8,True,1.0,Accuracy,Accuracy,True,0.9000230259369937
8.0,2.0,2.0,12.0,60.0,12.0,4.0,9.0,1.0,0.75,709.0,0.0,0.0,0.333333,0.678571,0.0,0.0,86.125,23.0,5.0,True,True,0.7,False,0.4,True,0.8,Accuracy,Accuracy,True,0.6998971562931418
4.0,1.0,0.0,7.0,7.0,4.0,1.0,6.0,2.0,0.666667,30.0,1.0,1.0,0.0,0.5,0.0,0.0,6.25,2.0,0.75,False,False,0.2,False,0.3,False,0.2,Accuracy,Accuracy,False,0.20006289668339838
8.0,1.0,18.0,34.0,36.0,22.0,18.0,16.0,0.0,0.771429,181.0,1.0,0.0,0.0,0.346939,0.0,0.0,21.0,5.0,1.75,False,True,0.6,False,0.5,True,0.7,Accuracy,Accuracy,True,0.6000230411237912
3.0,2.0,0.0,13.0,27.0,3.0,0.0,13.0,3.0,2.0,128.0,0.0,0.0,0.75,0.555556,0.0,0.0,41.666667,8.0,3.0,False,False,0.0,False,0.0,False,0.1,Accuracy,Accuracy,False,8.563728039444638e-05
22.0,2.0,0.0,25.0,64.0,135.0,2.0,23.0,20.0,0.865801,544.0,0.818182,2.0,0.393939,0.304762,0.0,0.0,23.227273,22.0,1.9545,True,True,1.0,True,1.0,True,1.0,Accuracy,Accuracy,True,1.0
3.0,1.0,0.0,11.0,3.0,3.0,10.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,1.0,1.0,False,False,0.2,False,0.0,False,0.0,Accuracy,Accuracy,False,0.19970295481423717
9.0,1.0,0.0,14.0,39.0,0.0,4.0,10.0,5.0,0.5,406.0,1.0,1.0,0.0,0.3125,0.0,0.0,43.666667,7.0,1.7778,True,True,0.6,True,0.6,True,0.8,Accuracy,Accuracy,True,0.6000908222652227
2.0,2.0,7.0,12.0,14.0,1.0,7.0,5.0,1.0,2.0,40.0,0.0,0.0,0.857143,0.666667,0.0,0.0,19.0,3.0,1.5,False,False,0.2,False,0.2,False,0.1,Accuracy,Accuracy,False,0.1999544781555931
3.0,1.0,0.0,13.0,18.0,1.0,2.0,11.0,2.0,0.5,90.0,1.0,0.0,0.0,0.5,0.0,0.0,28.0,7.0,2.3333,False,True,0.6,False,0.3,False,0.4,FMeasure,FMeasure,False,0.30613155264454295
4.0,1.0,0.0,12.0,25.0,2.0,2.0,10.0,2.0,0.5,145.0,1.0,0.0,0.0,0.333333,0.0,0.0,34.75,12.0,3.5,False,False,0.1,False,0.2,False,0.2,Accuracy,Accuracy,False,0.10009805204795946
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
9.0,1.0,0.0,2.0,12.0,22.0,1.0,1.0,9.0,0.8125,75.0,1.0,2.0,0.0,0.288889,0.0,0.0,6.888889,4.0,1.2222,False,False,0.4,False,0.4,False,0.2,Accuracy,Accuracy,False,0.399909131281564
14.0,1.0,0.0,3.0,15.0,0.0,3.0,0.0,14.0,0.7230770000000001,126.0,0.6,0.0,0.0,0.446429,0.0,0.0,7.642857000000001,4.0,1.4286,False,False,0.2,False,0.1,False,0.4,Accuracy,Accuracy,False,0.2000383921754002
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
14.0,2.0,2.0,19.0,71.0,47.0,8.0,13.0,11.0,0.666667,442.0,0.666667,0.0,0.5,0.255102,0.0,0.0,30.357143,7.0,1.5,True,True,1.0,True,0.9,True,0.8,Accuracy,Accuracy,True,0.9998565126559463
4.0,2.0,0.0,10.0,22.0,4.0,0.0,10.0,3.0,0.666667,174.0,1.0,0.0,0.6,0.666667,0.0,0.0,42.0,15.0,4.0,False,False,0.2,False,0.1,False,0.4,Accuracy,Accuracy,False,0.20003840040489418
1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
4.0,3.0,0.0,5.0,9.0,4.0,0.0,5.0,3.0,0.666667,30.0,1.0,0.0,0.666667,0.666667,0.0,0.0,6.25,1.0,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
3.0,3.0,0.0,7.0,16.0,3.0,2.0,5.0,3.0,2.0,74.0,0.0,0.0,0.916667,0.833333,1.0,2.0,23.666667,8.0,3.3333,True,True,1.0,True,1.0,True,0.9,Accuracy,Accuracy,True,0.9999543981318432
52.0,1.0,0.0,78.0,52.0,1326.0,72.0,10.0,52.0,2.0,52.0,0.0,0.0,0.0,0.126603,0.0,0.0,0.0,1.0,1.0,False,False,0.4,False,0.1,False,0.0,Accuracy,Accuracy,False,0.3996599959646664
5.0,3.0,0.0,7.0,18.0,8.0,1.0,6.0,2.0,0.75,80.0,1.0,1.0,0.8125,0.5,2.0,5.0,14.8,3.0,1.2,True,True,1.0,True,0.9,True,0.8,Accuracy,Accuracy,True,0.9998576701171744
4.0,4.0,0.0,7.0,16.0,4.0,0.0,7.0,3.0,1.0,48.0,1.0,0.0,0.9642860000000001,0.555556,1.0,6.0,10.75,1.0,0.5,True,True,0.6,False,0.5,False,0.5,Accuracy,Accuracy,True,0.5999019345523179
3.0,3.0,0.0,5.0,12.0,3.0,1.0,4.0,3.0,2.0,33.0,0.0,0.0,0.777778,0.555556,0.0,0.0,10.0,2.0,1.0,False,False,0.3,False,0.0,False,0.0,Accuracy,Accuracy,False,0.2997093158226858
7.0,1.0,0.0,8.0,43.0,15.0,1.0,7.0,2.0,0.166667,245.0,1.0,0.0,0.0,0.4,0.0,0.0,33.857143,12.0,2.2857,True,True,0.9,False,0.5,True,0.6,Accuracy,Accuracy,True,0.8996536798723082
5.0,1.0,0.0,12.0,31.0,0.0,0.0,12.0,2.0,1.0,132.0,0.25,0.0,0.0,0.5,0.0,0.0,24.6,1.0,0.6,False,False,0.3,False,0.2,False,0.1,Accuracy,Accuracy,False,0.29985644077472257
4.0,3.0,0.0,12.0,24.0,4.0,4.0,8.0,4.0,2.0,188.0,0.0,0.0,0.7,0.5,0.0,0.0,46.0,10.0,4.25,False,False,0.3,False,0.4,False,0.2,Accuracy,Accuracy,False,0.3000069386149295
22.0,1.0,0.0,2.0,22.0,231.0,2.0,0.0,22.0,2.0,22.0,0.0,0.0,0.0,0.204545,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.2,False,0.0,Accuracy,Accuracy,False,0.00010495209080155563
3.0,1.0,0.0,11.0,26.0,1.0,2.0,9.0,2.0,0.5,158.0,1.0,0.0,0.0,0.5,0.0,0.0,51.333333,11.0,3.6667,False,False,0.3,False,0.0,False,0.4,Accuracy,Accuracy,False,0.29988829763802527
6.0,1.0,0.0,5.0,17.0,5.0,2.0,3.0,3.0,0.7,76.0,0.75,1.0,0.0,0.3,0.0,0.0,11.0,2.0,0.8333,False,False,0.3,False,0.3,True,0.6,Accuracy,Accuracy,False,0.30012704916388766
6.0,1.0,0.0,11.0,22.0,3.0,2.0,9.0,5.0,0.4,202.0,1.0,0.0,0.0,0.6,0.0,0.0,32.333333,8.0,3.3333,False,False,0.0,False,0.2,False,0.1,Accuracy,Accuracy,False,0.00015034062178405453
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
6.0,1.0,0.0,7.0,28.0,5.0,1.0,6.0,2.0,0.55,163.0,0.25,0.0,0.0,0.3,0.0,0.0,25.5,4.0,1.3333,False,False,0.4,False,0.3,True,0.7,Accuracy,Accuracy,False,0.40008414684690646
6.0,2.0,1.0,7.0,28.0,13.0,2.0,6.0,2.0,0.8,139.0,1.0,1.0,0.692308,0.45,2.0,3.0,22.0,6.0,1.8333,True,True,0.7,True,0.8,True,0.8,Accuracy,Accuracy,True,0.7000978757457776
4.0,2.0,0.0,4.0,13.0,4.0,1.0,4.0,1.0,0.666667,51.0,1.0,1.0,0.818182,0.44444399999999995,1.0,1.0,11.5,3.0,1.0,False,True,0.6,False,0.4,True,0.8,Accuracy,Accuracy,True,0.5999891584689716
4.0,2.0,0.0,11.0,23.0,4.0,1.0,11.0,1.0,0.666667,117.0,1.0,1.0,0.818182,0.44444399999999995,1.0,2.0,28.0,6.0,1.75,True,True,0.6,True,0.8,True,0.6,Accuracy,Accuracy,True,0.6001050811014064
5.0,2.0,0.0,10.0,35.0,6.0,0.0,10.0,3.0,1.027778,435.0,1.0,0.0,0.5,0.5,0.0,0.0,84.2,30.0,7.4,False,False,0.2,False,0.5,False,0.3,Accuracy,Accuracy,False,0.2002032608373596
4.0,2.0,0.0,10.0,28.0,2.0,0.0,10.0,3.0,0.666667,260.0,1.0,0.0,0.6,0.666667,0.0,0.0,62.75,19.0,5.0,False,False,0.3,False,0.5,False,0.5,Accuracy,Accuracy,False,0.30019612406269497
4.0,2.0,0.0,7.0,19.0,2.0,0.0,7.0,3.0,0.666667,66.0,1.0,0.0,0.6,0.666667,0.0,0.0,14.75,3.0,1.0,False,False,0.0,False,0.4,False,0.3,Accuracy,Accuracy,False,0.00034675499467454326
4.0,1.0,0.0,9.0,14.0,0.0,3.0,6.0,3.0,0.5,89.0,1.0,0.0,0.0,0.583333,0.0,0.0,20.75,5.0,1.75,True,True,0.6,False,0.4,False,0.5,Accuracy,Accuracy,True,0.5998498348614962
11.0,1.0,6.0,23.0,65.0,49.0,11.0,18.0,3.0,0.4,566.0,1.0,0.0,0.0,0.2625,0.0,0.0,50.363636,35.0,4.9091,False,True,0.9,True,0.9,True,0.7,Accuracy,Accuracy,True,0.8999088565799561
23.0,2.0,0.0,22.0,74.0,175.0,4.0,18.0,19.0,0.881818,461.0,1.0,3.0,0.19230799999999998,0.25974,1.0,1.0,18.608696,23.0,2.5217,False,False,0.5,True,0.7,True,0.8,Accuracy,Accuracy,False,0.5002227797827486
4.0,1.0,0.0,13.0,22.0,2.0,1.0,12.0,2.0,0.583333,126.0,1.0,0.0,0.0,0.333333,0.0,0.0,29.5,6.0,1.75,False,False,0.0,False,0.1,False,0.4,Accuracy,Accuracy,False,0.0002214130056328067
3.0,3.0,0.0,13.0,17.0,1.0,1.0,12.0,2.0,2.0,82.0,0.0,0.0,0.818182,0.555556,2.0,7.0,26.333333000000003,3.0,1.6667,False,False,0.4,False,0.5,False,0.4,Accuracy,Accuracy,False,0.400045079699991
3.0,2.0,0.0,12.0,16.0,3.0,1.0,12.0,1.0,2.0,101.0,0.0,0.0,0.75,0.5,1.0,2.0,32.666667,7.0,2.6667,False,True,0.6,False,0.5,False,0.5,FMeasure,FMeasure,False,0.5015191830033889
50.0,1.0,0.0,46.0,108.0,697.0,27.0,20.0,48.0,0.871985,976.0,0.909091,2.0,0.0,0.135008,0.0,0.0,18.3,8.0,2.1,True,True,0.7,True,0.7,True,0.8,Accuracy,Accuracy,True,0.7000441335174445
4.0,3.0,0.0,5.0,9.0,4.0,0.0,5.0,3.0,0.666667,30.0,1.0,0.0,0.666667,0.666667,0.0,0.0,6.25,1.0,0.5,False,False,0.0,False,0.0,False,0.0,Accuracy,Accuracy,False,0.0
2.0,2.0,7.0,14.0,15.0,1.0,7.0,7.0,1.0,2.0,46.0,0.0,0.0,0.75,0.5,0.0,0.0,22.0,3.0,1.5,False,False,0.4,False,0.0,False,0.2,Accuracy,Accuracy,False,0.3997318641634232
2.0,3.0,0.0,5.0,18.0,1.0,2.0,3.0,1.0,2.0,106.0,0.0,0.0,0.9629629999999999,0.666667,2.0,5.0,52.0,7.0,3.5,True,True,1.0,True,0.8,True,0.9,Accuracy,Accuracy,True,0.9998658460082198
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,False,False,0.0,False,0.2,False,0.0,Accuracy,Accuracy,False,9.01174470921261e-05
4.0,2.0,0.0,9.0,27.0,4.0,0.0,9.0,3.0,0.666667,150.0,1.0,0.0,0.6,0.666667,0.0,0.0,36.25,11.0,3.0,True,False,0.2,False,0.2,False,0.0,Accuracy,Accuracy,False,0.19991185127567623
12.0,2.0,0.0,16.0,51.0,10.0,2.0,14.0,10.0,0.818182,435.0,0.666667,1.0,0.541667,0.23809499999999997,0.0,0.0,34.75,27.0,3.5833,True,True,0.9,True,1.0,True,0.8,Accuracy,Accuracy,True,0.9000010507811317
2.0,2.0,0.0,8.0,14.0,1.0,0.0,8.0,2.0,2.0,46.0,0.0,0.0,0.875,0.75,0.0,0.0,22.0,1.0,0.5,False,False,0.2,False,0.0,False,0.0,Accuracy,Accuracy,False,0.19982018270162283
