wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Pred,Accuracy_Pred_Prob,FMeasure_Pred,FMeasure_Pred_Prob,GMean_Pred,GMean_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
6,1,0,7,20,9,7,0,4,0.7,185,0.25,0,0.0,0.4,0,0,29.16666667,6,2.0,False,False,0.3,False,0.3,False,0.4,GMean,GMean,False,0.39999883951302045
5,2,0,10,11,10,6,6,5,2.0,31,0.0,0,0.909090909,0.4,1,2,5.2,1,0.6,False,False,0.2,False,0.2,False,0.0,GMean,GMean,False,2.3268593326188507e-06
5,2,0,11,18,10,4,9,5,2.0,129,0.0,0,0.909090909,0.4,1,1,24.8,1,0.6,True,True,0.9,True,1.0,True,1.0,GMean,GMean,True,0.9999993548111896
2,1,0,5,2,1,5,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,False,True,0.5666666666666667,False,0.1,False,0.2,FMeasure,FMeasure,False,0.10473893350076721
11,2,0,9,44,27,0,9,6,0.728571429,559,1.0,0,0.545454545,0.28571428600000004,1,1,49.18181818,5,1.9091,False,True,0.7,False,0.3,True,0.6,GMean,GMean,True,0.5999991120790585
10,3,0,7,20,3,5,2,10,0.5555555560000001,86,1.0,0,0.833333333,0.38,1,4,7.4,1,0.6,False,False,0.5,False,0.2,False,0.5,GMean,GMean,False,0.49999846312442664
5,2,0,27,35,0,13,15,5,0.25,319,1.0,1,0.818181818,0.5,1,1,62.6,1,0.8,True,True,1.0,True,1.0,True,0.6,GMean,GMean,True,0.6000046410615112
9,5,0,33,19,0,28,5,9,0.625,204,1.0,0,0.7777777779999999,0.355555556,0,0,21.11111111,1,0.4444,False,False,0.2,False,0.2,False,0.3,GMean,GMean,False,0.29999884138602534
4,2,0,7,24,0,1,6,2,0.333333333,126,1.0,1,0.571428571,0.541666667,0,0,30.25,2,1.0,False,False,0.1,False,0.3,False,0.1,GMean,GMean,False,0.10000102873878307
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
4,2,0,9,16,2,0,9,4,0.666666667,67,0.0,1,0.727272727,0.4375,1,1,15.5,1,0.75,True,False,0.3,False,0.3,False,0.5,GMean,GMean,False,0.4999976672449452
6,1,4,12,18,7,4,8,3,0.666666667,99,1.0,1,0.0,0.4166666670000001,0,0,15.0,4,1.8333,False,True,0.7,False,0.1,True,0.6,GMean,GMean,True,0.5999980847701246
0,1,0,1,0,0,1,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.29,False,0.1,True,0.8,GMean,GMean,True,0.7999978767220496
10,1,0,15,81,9,0,15,5,0.747474747,659,0.727272727,3,0.0,0.44,0,0,63.8,3,1.2,True,False,0.4,True,0.7,True,0.7,FMeasure,FMeasure,True,0.6970070705583539
3,1,0,9,3,3,8,1,3,2.0,3,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,False,False,0.18801587301587305,False,0.0,False,0.1,GMean,GMean,False,0.1000001233418479
4,1,0,6,4,6,6,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1.0,False,False,0.1125,False,0.4,False,0.3,GMean,GMean,False,0.2999997741847683
5,1,3,6,6,0,5,1,4,0.625,30,1.0,1,0.0,0.466666667,0,0,4.6,2,1.0,False,False,0.1,False,0.1,False,0.0,GMean,GMean,False,1.1598842225526046e-06
2,1,0,4,5,1,1,3,2,2.0,20,0.0,0,0.0,0.5,0,0,9.0,4,2.0,False,False,0.2,False,0.4,True,0.6,GMean,GMean,True,0.5999963922242524
3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
25,1,0,13,59,300,1,12,25,2.0,220,0.0,0,0.0,0.16,0,0,7.8,2,1.0,True,True,0.6,True,0.6,False,0.1,GMean,GMean,False,0.10000580083867253
10,1,0,3,40,39,0,3,4,0.962962963,470,1.0,0,0.0,0.388888889,0,0,45.7,8,2.3,False,False,0.5,True,0.7,True,0.85,Accuracy,Accuracy,False,0.5057681049073632
3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
9,2,0,18,44,6,4,14,9,0.7638888890000001,415,1.0,1,0.529411765,0.25,0,0,44.11111111,2,1.0,True,True,0.6,False,0.2,False,0.5,Accuracy,Accuracy,True,0.5958674631856189
3,2,0,5,6,3,4,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
15,1,0,17,28,29,9,10,15,0.69047619,371,0.833333333,0,0.0,0.177777778,0,0,23.33333333,7,1.8667,False,True,0.9,False,0.4,False,0.5,FMeasure,FMeasure,False,0.4010180201610315
7,3,0,13,31,9,0,13,5,0.5,298,1.0,0,0.625,0.428571429,0,0,41.28571429,1,0.8571,True,False,0.4,False,0.5,True,0.8,GMean,GMean,True,0.7999984552921403
7,1,0,8,20,11,0,8,6,0.5,91,0.333333333,0,0.0,0.5,0,0,11.57142857,2,1.1429,False,False,0.2,False,0.3,False,0.1,GMean,GMean,False,0.10000068449388703
5,2,0,8,12,0,4,6,5,0.25,54,1.0,0,0.909090909,0.433333333,0,0,9.6,1,0.6,False,False,0.0,False,0.3,False,0.2,GMean,GMean,False,0.19999982885082254
19,1,2,25,22,129,22,4,19,0.916666667,130,1.0,2,0.0,0.203007519,0,0,5.315789474,3,1.0526,True,False,0.3,False,0.5,False,0.3,GMean,GMean,False,0.30000047579220973
12,3,0,8,30,64,1,7,11,1.0,93,1.0,0,0.920454545,0.606060606,1,2,6.583333333,1,0.5833,False,False,0.3,False,0.4,False,0.3,GMean,GMean,False,0.30000023861236574
5,1,0,3,19,2,0,3,3,0.666666667,157,1.0,1,0.0,0.333333333,0,0,29.8,3,1.0,False,False,0.5,False,0.5,False,0.3,GMean,GMean,False,0.30000088767641697
3,2,0,2,6,3,0,2,1,2.0,12,0.0,0,0.7142857140000001,0.666666667,1,2,3.0,1,0.6667,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
6,2,0,8,20,15,0,8,5,1.0,88,0.0,0,0.705882353,0.4166666670000001,1,2,13.5,2,1.0,False,False,0.4,False,0.5,True,0.7,GMean,GMean,True,0.6999989048647459
0,1,0,5,0,0,5,0,0,2.0,60,0.0,0,0.0,0.0,0,0,0.0,0,0.0,True,False,0.0,False,0.1,False,0.1,GMean,GMean,False,0.0999997935787223
1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
5,3,0,14,36,8,0,14,5,0.75,322,1.0,0,0.7142857140000001,0.44,1,1,63.2,1,0.8,True,False,0.5,True,0.7,True,1.0,FMeasure,FMeasure,True,0.7000420276061218
4,1,0,15,4,6,14,1,4,1.333333333,14,0.0,0,0.0,0.55,0,0,0.0,1,1.0,True,False,0.0,True,0.6,False,0.0,GMean,GMean,False,1.4345240678832613e-06
5,1,0,10,39,10,1,9,2,0.75,344,0.0,0,0.0,0.3,0,0,67.6,4,1.4,True,False,0.4,False,0.3,False,0.3,GMean,GMean,False,0.30000020657217796
1,1,0,2,1,0,2,0,0,2.0,352,0.0,0,0.0,0.0,0,0,276.0,0,0.0,True,True,0.9,True,1.0,True,0.8,GMean,GMean,True,0.8000006815718217
3,2,0,2,14,0,1,1,3,0.0,42,1.0,0,0.666666667,0.5555555560000001,0,0,12.66666667,1,0.6667,False,False,0.2,False,0.2,False,0.3,GMean,GMean,False,0.29999955500356423
1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
2,2,0,2,4,1,0,2,2,2.0,10,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
2,1,0,8,2,1,7,1,2,2.0,7,0.0,0,0.0,0.625,0,0,0.0,1,1.0,True,False,0.0,False,0.2,False,0.0,GMean,GMean,False,3.581114293950644e-07
62,1,0,42,165,1423,3,39,48,0.827512473,1691,0.608695652,7,0.0,0.135483871,0,0,25.90322581,6,1.3226,True,False,0.4,True,0.7,True,0.9,FMeasure,FMeasure,True,0.7000183814993383
3,5,0,2,6,3,1,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
3,3,0,9,14,3,4,6,3,2.0,48,0.0,0,0.972222222,0.533333333,2,2,15.0,3,1.0,False,False,0.1,False,0.0,False,0.0,GMean,GMean,False,1.2781310141927078e-07
5,2,0,11,18,10,4,9,5,2.0,130,0.0,0,0.909090909,0.4,1,1,25.0,1,0.6,True,True,1.0,True,0.9,True,1.0,GMean,GMean,True,0.9999998544830871
4,1,0,1,25,6,0,1,2,2.0,145,0.0,0,0.0,0.875,0,0,35.25,2,1.0,False,False,0.1,False,0.3,False,0.0,GMean,GMean,False,5.650279973544551e-07
1,1,0,2,1,0,2,0,0,2.0,211,0.0,0,0.0,0.0,0,0,168.0,0,0.0,True,True,0.9,True,0.7,True,0.6,GMean,GMean,True,0.6000005287794788
4,2,0,8,12,6,4,6,4,2.0,67,0.0,0,0.9375,0.4166666670000001,1,1,15.75,1,0.5,False,False,0.2,False,0.2,False,0.1,GMean,GMean,False,0.10000027473182085
5,2,0,9,10,10,5,6,5,2.0,39,0.0,0,0.909090909,0.4,1,2,6.8,1,0.6,False,True,0.6,False,0.2,False,0.0,FMeasure,FMeasure,False,0.2002214442801854
3,1,0,9,3,3,6,3,3,2.0,3,0.0,0,0.0,0.933333333,0,0,0.0,1,1.0,True,False,0.12952380952380954,False,0.0,False,0.0,GMean,GMean,False,1.0135574230362653e-07
3,1,0,4,8,1,3,1,0,0.5,45,1.0,0,0.0,0.5,0,0,13.66666667,2,0.6667,False,False,0.1,False,0.0,False,0.1,GMean,GMean,False,0.09999985457874605
5,2,1,9,24,4,2,7,3,0.25,124,1.0,1,0.571428571,0.457142857,0,0,23.6,2,0.8,False,False,0.3,False,0.2,False,0.1,GMean,GMean,False,0.10000040112352808
4,3,0,7,26,6,1,6,2,1.0,132,0.0,0,0.7777777779999999,0.583333333,2,2,31.75,4,1.25,False,False,0.4,False,0.1,False,0.1,GMean,GMean,False,0.10000038381257087
3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,False,False,0.12952380952380954,False,0.0,False,0.2,GMean,GMean,False,0.19999995528060574
3,1,0,2,13,1,2,0,2,0.5,95,1.0,0,0.0,0.5,0,0,30.33333333,4,1.3333,True,False,0.1,False,0.4,False,0.1,GMean,GMean,False,0.10000043760669919
3,5,0,38,6,3,37,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,False,False,0.0,False,0.0,False,0.2,GMean,GMean,False,0.19999945398895344
28,1,0,11,54,24,3,8,28,0.6790123459999999,198,0.0,3,0.0,0.17857142899999998,0,0,5.964285714,2,1.0357,True,True,0.7,True,0.9,True,0.7,GMean,GMean,True,0.7000002901973602
4,1,0,6,18,0,0,6,4,0.333333333,74,0.0,1,0.0,0.5,0,0,17.0,3,1.25,False,False,0.0,False,0.1,False,0.0,GMean,GMean,False,1.4569228319160955e-07
3,1,0,5,12,0,0,5,3,0.875,61,0.75,1,0.0,0.5555555560000001,0,0,18.0,4,1.6667,True,False,0.2,False,0.3,False,0.0,GMean,GMean,False,6.908635433522605e-07
28,1,3,8,55,0,3,5,28,0.0,162,1.0,1,0.0,0.17857142899999998,0,0,4.75,1,0.9643,True,False,0.4,True,0.6,True,0.6,FMeasure,FMeasure,True,0.5995253430632238
1,1,0,6,2,0,6,0,1,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,False,False,0.16499999999999998,False,0.2,False,0.0,GMean,GMean,False,4.904628756905057e-07
6,2,0,9,15,11,3,8,5,0.8,73,1.0,0,0.909090909,0.4,0,0,10.83333333,4,1.0,True,False,0.2,False,0.3,False,0.4,GMean,GMean,False,0.3999995983393333
2,2,2,6,6,1,2,4,1,2.0,19,0.0,0,0.9,0.75,0,0,8.5,2,1.0,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
18,2,0,4,36,0,1,3,13,0.79144385,375,0.545454545,5,0.375,0.22689075600000005,1,2,19.22222222,1,0.8333,False,True,0.6,True,0.9,False,0.5,GMean,GMean,False,0.5000007083037823
4,2,0,6,7,6,4,4,4,2.0,20,0.0,0,0.9375,0.4166666670000001,0,0,4.0,1,0.5,False,True,0.6,True,0.7,False,0.0,GMean,GMean,False,1.3866287653545816e-06
6,2,0,6,9,13,4,4,5,0.8,28,1.0,0,0.909090909,0.4,0,0,3.5,1,0.5,False,False,0.1,False,0.2,False,0.2,GMean,GMean,False,0.1999999029667041
3,2,0,4,8,3,1,3,3,2.0,23,0.0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,False,False,0.2,False,0.1,False,0.0,GMean,GMean,False,3.0860177092132606e-07
7,2,0,16,36,9,4,14,5,0.604166667,271,0.875,3,0.857142857,0.326530612,1,1,36.57142857,1,0.7143,False,False,0.4,True,0.7,False,0.2,GMean,GMean,False,0.20000076790570262
7,2,5,16,23,9,5,11,6,0.5,163,1.0,0,0.857142857,0.387755102,1,1,22.14285714,1,0.7143,False,False,0.3,False,0.5,True,0.6,GMean,GMean,True,0.5999995898550369
0,1,0,16,0,0,16,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.4561904761904762,False,0.3,True,0.6,GMean,GMean,True,0.5999995179255462
3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,False,False,0.15719336219336216,False,0.0,False,0.1,GMean,GMean,False,0.09999997083695172
24,1,0,2,36,0,1,1,21,0.508152174,1008,0.6875,0,0.0,0.3125,0,0,40.33333333,7,1.5,False,False,0.1,False,0.2,False,0.2,GMean,GMean,False,0.19999990081114533
3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,False,False,0.0,False,0.0,False,0.0,GMean,GMean,False,0.0
6,1,0,7,24,0,1,6,6,0.4,91,1.0,1,0.0,0.458333333,0,0,13.83333333,2,1.0,False,False,0.0,False,0.1,False,0.4,GMean,GMean,False,0.3999992625573316
9,2,0,9,26,24,1,9,5,0.85,119,1.0,2,0.529411765,0.296296296,0,0,11.66666667,2,1.0,True,False,0.4,False,0.4,True,0.6,GMean,GMean,True,0.5999995762305831
40,1,0,73,40,780,63,16,40,2.0,40,0.0,0,0.0,0.1875,0,0,0.0,1,1.0,True,True,0.9,True,0.8,True,0.7,GMean,GMean,True,0.7000003112040598
6,3,0,7,12,0,1,6,6,0.0,98,1.0,2,0.736842105,0.5277777779999999,0,0,15.0,1,0.8333,True,False,0.4,False,0.0,False,0.0,GMean,GMean,False,3.960988662695176e-07
4,1,0,1,16,0,1,0,4,0.444444444,77,1.0,0,0.0,0.625,0,0,17.5,2,1.25,False,False,0.2,False,0.1,False,0.0,GMean,GMean,False,3.107953715138862e-07
17,1,0,5,17,136,3,2,17,2.0,17,0.0,0,0.0,0.210084034,0,0,0.0,1,1.0,True,False,0.4,False,0.5,False,0.3,GMean,GMean,False,0.3000003273670098
15,4,0,22,89,51,1,22,11,0.826530612,776,0.857142857,1,0.8478260870000001,0.373333333,2,2,49.8,5,1.4667,False,False,0.2,True,0.7,True,0.6,Accuracy,Accuracy,False,0.2065240753421141
0,1,0,67,0,0,64,4,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.4561904761904762,False,0.3,True,0.6,GMean,GMean,True,0.5999995163882903
4,1,0,6,10,6,1,5,4,2.0,34,0.0,0,0.0,0.5,0,0,7.5,1,0.75,False,False,0.1,False,0.0,False,0.0,GMean,GMean,False,9.349815912113395e-08
5,2,0,9,13,8,4,7,5,0.75,41,1.0,0,0.909090909,0.4,0,0,7.0,1,0.6,True,False,0.2,False,0.1,True,1.0,GMean,GMean,True,0.999998257434884
25,1,0,54,25,300,47,7,25,2.0,25,0.0,0,0.0,0.24,0,0,0.0,1,1.0,True,False,0.5,False,0.4,False,0.4,GMean,GMean,False,0.400000099262153
3,1,0,6,3,3,2,4,3,1.5,5,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,True,False,0.15719336219336216,False,0.1,False,0.1,GMean,GMean,False,0.10000000830211057
7,1,0,2,14,0,0,2,7,0.4166666670000001,63,1.0,0,0.0,0.857142857,0,0,7.714285714,1,0.8571,False,False,0.5,False,0.2,False,0.2,GMean,GMean,False,0.20000029645400644
